WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,YEAR,MONTH,DAY
12.71,0,2.6,0.0,11.2,0.0,2.3,-0.4,1962,01,23
17.25,0,1.0,0.0,11.7,0.0,3.3,1.1,1962,01,24
18.29,0,0.0,0.0,11.3,0.0,7.2,5.4,1962,01,25
7.41,0,0.9,0.0,8.7,0.0,7.0,4.7,1962,01,26
5.17,0,0.0,0.0,7.7,0.0,4.6,1.8,1962,01,27
3.63,0,0.0,0.0,8.2,0.0,5.6,5.0,1962,01,28
2.17,0,0.0,0.0,10.2,0.0,5.5,4.5,1962,01,29
13.33,0,0.3,0.0,11.1,0.0,1.1,-2.7,1962,01,30
15.71,0,0.3,0.0,7.4,0.0,1.6,-0.5,1962,02,01
13.17,0,0.8,0.0,10.0,0.0,2.1,1.1,1962,02,02
15.96,0,0.0,0.0,10.7,0.0,3.6,-1.7,1962,02,03
18.88,0,4.0,0.0,10.2,0.0,3.8,1.1,1962,02,04
15.75,0,0.0,0.0,10.7,0.0,3.3,0.4,1962,02,05
18.75,0,2.6,0.0,11.6,0.0,3.8,1.8,1962,02,06
25.0,0,1.1,0.0,8.5,0.0,5.5,3.8,1962,02,07
8.21,0,0.1,2.0,10.0,0.0,1.7,-1.4,1962,02,08
14.96,0,1.1,0.0,10.5,0.0,6.8,6.0,1962,02,10
24.41,0,0.4,0.0,12.4,0.0,1.7,-2.2,1962,02,11
15.79,0,2.7,0.0,6.1,0.0,2.0,-0.1,1962,02,13
11.71,0,0.0,0.0,6.8,1.0,-1.1,-4.0,1962,02,14
23.45,0,2.9,0.0,10.7,0.0,0.1,-5.0,1962,02,15
28.84,0,0.0,0.0,8.8,0.0,6.3,5.5,1962,02,16
14.12,0,0.0,0.0,10.5,0.0,3.1,2.4,1962,02,17
8.29,0,0.0,0.0,9.8,0.0,3.8,-0.8,1962,02,18
7.92,0,0.0,0.0,10.8,0.0,6.2,2.2,1962,02,19
1.46,0,0.0,0.0,10.6,0.0,4.8,2.7,1962,02,20
7.04,0,0.0,0.0,9.5,0.0,6.1,5.4,1962,02,21
15.29,0,0.0,0.0,6.6,0.0,2.7,-2.3,1962,02,22
20.21,0,0.0,0.0,4.0,0.0,3.2,-0.5,1962,02,23
18.12,0,0.0,0.0,5.7,0.0,2.2,1.1,1962,02,24
22.63,0,0.4,0.0,4.6,0.0,2.3,1.7,1962,02,25
25.62,0,5.4,0.0,2.7,1.0,-1.0,-1.5,1962,02,26
26.87,0,0.0,0.0,3.5,1.0,-1.0,-0.8,1962,02,27
13.88,0,5.5,0.0,3.6,1.0,-0.5,-1.1,1962,02,28
7.96,0,1.1,0.0,3.5,0.0,0.0,-0.1,1962,03,01
9.59,0,0.5,0.0,5.5,0.0,0.1,-1.6,1962,03,02
6.71,0,5.0,0.0,1.0,1.0,-6.0,-5.4,1962,03,03
5.33,0,0.0,0.0,3.3,1.0,-7.4,-8.8,1962,03,04
5.79,0,0.0,0.0,6.1,1.0,-6.2,-12.0,1962,03,05
8.0,0,0.0,0.0,6.1,1.0,-6.6,-12.0,1962,03,06
29.58,0,2.7,0.0,5.5,1.0,-1.2,-4.7,1962,03,07
18.0,0,13.9,0.0,6.2,0.0,1.2,0.3,1962,03,08
9.0,0,6.0,0.0,9.2,0.0,2.7,1.6,1962,03,09
3.83,0,7.7,0.0,8.3,0.0,5.8,6.6,1962,03,10
10.92,0,2.7,2.0,5.5,0.0,4.5,4.5,1962,03,11
7.71,0,0.0,0.0,6.1,0.0,3.1,1.1,1962,03,12
6.83,0,0.0,0.0,5.7,1.0,-2.7,-7.2,1962,03,13
4.0,0,0.0,0.0,5.4,1.0,-3.8,-10.0,1962,03,14
16.54,0,3.0,0.0,5.6,0.0,0.2,-3.2,1962,03,15
12.58,0,0.0,0.0,6.1,0.0,1.7,1.8,1962,03,16
7.71,0,0.0,0.0,7.2,0.0,3.5,2.3,1962,03,17
5.79,0,0.0,0.0,11.6,1.0,-4.2,-9.2,1962,03,18
9.04,0,0.0,0.0,6.7,1.0,-0.5,-6.3,1962,03,19
7.67,0,0.0,0.0,9.4,1.0,-1.6,-6.4,1962,03,20
6.71,0,0.0,0.0,6.5,0.0,2.2,-2.3,1962,03,21
5.96,0,0.5,0.0,9.3,1.0,-1.5,-6.6,1962,03,22
9.42,0,0.0,0.0,6.8,0.0,2.5,-0.5,1962,03,23
3.5,0,0.2,0.0,6.8,0.0,2.6,0.0,1962,03,24
19.41,0,2.3,0.0,10.2,0.0,2.7,1.5,1962,03,25
14.88,0,0.3,0.0,12.6,0.0,2.8,1.7,1962,03,26
9.92,0,0.2,0.0,11.1,0.0,1.6,-2.2,1962,03,27
13.54,0,4.4,0.0,10.1,1.0,-2.1,-7.7,1962,03,28
10.83,0,1.2,0.0,13.6,0.0,3.2,2.2,1962,03,29
13.75,0,0.3,0.0,9.3,0.0,0.8,-3.8,1962,03,30
16.42,0,0.4,0.0,9.2,1.0,-0.1,-4.3,1962,03,31
19.79,0,2.7,0.0,8.6,0.0,1.4,-2.0,1962,04,01
20.83,0,5.2,0.0,9.8,0.0,2.4,-0.1,1962,04,02
10.67,0,4.0,0.0,12.1,0.0,3.4,0.0,1962,04,03
17.83,0,3.8,0.0,10.2,0.0,1.7,-1.1,1962,04,04
22.42,0,1.7,0.0,9.3,0.0,4.4,3.0,1962,04,05
17.08,0,1.1,0.0,10.8,0.0,1.1,-1.1,1962,04,06
22.5,0,1.5,0.0,13.1,0.0,5.4,5.5,1962,04,07
18.25,0,6.1,0.0,10.5,0.0,2.2,0.3,1962,04,08
16.21,0,3.8,0.0,9.4,0.0,3.0,1.3,1962,04,09
12.04,0,1.8,0.0,11.1,0.0,4.5,4.3,1962,04,10
14.12,0,0.1,0.0,12.3,0.0,6.6,5.6,1962,04,11
3.79,0,0.0,0.0,10.5,0.0,5.0,3.4,1962,04,12
6.58,0,0.0,0.0,10.6,1.0,-1.1,-5.2,1962,04,13
11.42,0,0.0,0.0,8.2,0.0,1.7,-3.7,1962,04,14
13.83,0,0.0,0.0,7.6,0.0,1.8,-3.1,1962,04,15
15.34,0,0.5,0.0,9.1,0.0,1.6,-2.8,1962,04,16
14.83,0,3.3,0.0,9.0,0.0,5.4,5.3,1962,04,17
11.71,0,0.8,0.0,8.4,0.0,5.7,4.3,1962,04,18
6.21,0,0.0,0.0,12.0,0.0,6.1,5.6,1962,04,19
6.17,0,0.2,0.0,12.2,0.0,3.3,-0.4,1962,04,20
3.58,0,7.4,0.0,11.1,0.0,3.3,-1.1,1962,04,21
8.58,0,0.0,0.0,14.8,0.0,0.2,-4.3,1962,04,22
8.96,0,0.0,0.0,13.1,0.0,6.1,2.7,1962,04,23
5.79,0,0.0,0.0,16.8,0.0,7.2,5.3,1962,04,24
5.83,0,0.0,0.0,15.0,0.0,3.3,-1.4,1962,04,25
7.67,0,0.0,0.0,15.8,0.0,5.8,0.6,1962,04,26
6.42,0,0.0,0.0,13.2,0.0,5.1,-0.5,1962,04,27
5.17,0,0.0,0.0,15.5,0.0,0.7,-2.1,1962,04,28
5.37,0,0.0,2.0,13.0,0.0,3.4,-1.1,1962,04,29
5.41,0,0.0,0.0,13.6,0.0,1.1,-2.2,1962,04,30
2.25,0,0.0,0.0,13.8,0.0,2.0,-1.3,1962,05,01
4.0,0,0.0,0.0,15.7,0.0,2.8,-1.4,1962,05,02
3.5,0,0.0,0.0,15.7,0.0,2.7,-0.7,1962,05,03
5.83,0,0.0,0.0,16.7,0.0,8.8,8.3,1962,05,04
8.79,0,0.0,0.0,15.7,0.0,6.4,1.8,1962,05,05
4.88,0,7.9,0.0,18.8,0.0,8.8,9.4,1962,05,06
14.09,0,0.3,0.0,18.6,0.0,10.3,7.1,1962,05,07
11.34,0,2.0,0.0,16.7,0.0,11.5,6.6,1962,05,08
7.04,0,2.6,0.0,13.3,0.0,5.5,-0.5,1962,05,09
5.96,0,6.9,0.0,14.3,0.0,5.0,-1.1,1962,05,10
11.04,0,1.6,0.0,14.0,0.0,6.2,3.1,1962,05,11
10.46,0,0.3,0.0,13.3,0.0,6.6,1.1,1962,05,12
8.75,0,0.0,0.0,16.5,0.0,3.2,-1.6,1962,05,13
13.79,0,0.0,0.0,17.4,0.0,10.2,7.6,1962,05,14
9.83,0,3.5,0.0,14.5,0.0,8.5,4.6,1962,05,15
23.25,0,0.4,0.0,13.3,0.0,8.0,5.7,1962,05,16
18.05,0,2.8,0.0,13.6,0.0,4.8,2.3,1962,05,17
11.21,0,27.0,0.0,13.4,0.0,5.8,3.2,1962,05,18
17.12,0,1.6,0.0,12.4,0.0,5.5,5.0,1962,05,19
12.42,0,0.9,0.0,12.8,0.0,4.4,-0.5,1962,05,20
11.63,0,1.5,0.0,16.1,0.0,4.5,4.6,1962,05,21
16.0,0,0.0,0.0,15.8,0.0,6.6,0.6,1962,05,22
16.42,0,0.4,0.0,14.8,0.0,5.8,4.4,1962,05,23
11.67,0,0.1,0.0,13.8,0.0,4.4,2.2,1962,05,24
8.0,0,0.0,0.0,11.0,0.0,2.3,-0.4,1962,05,25
7.46,0,0.0,0.0,11.0,0.0,4.1,1.2,1962,05,26
9.92,0,0.0,0.0,12.3,0.0,5.2,3.3,1962,05,27
6.83,0,3.8,0.0,14.4,0.0,5.2,1.7,1962,05,28
6.75,0,0.1,0.0,10.7,0.0,9.0,8.6,1962,05,29
7.17,0,0.0,0.0,15.6,0.0,2.6,-0.5,1962,05,30
7.83,0,0.0,0.0,11.7,0.0,2.5,-0.8,1962,05,31
5.91,0,0.0,0.0,14.0,0.0,1.1,-2.6,1962,06,01
3.17,0,0.0,0.0,14.5,0.0,2.5,-0.4,1962,06,02
3.0,0,0.0,0.0,15.6,0.0,5.5,1.1,1962,06,03
3.33,0,0.0,0.0,16.4,0.0,4.5,1.8,1962,06,04
8.21,0,0.0,0.0,16.7,0.0,4.6,1.1,1962,06,05
6.08,0,0.0,0.0,20.1,0.0,4.8,1.1,1962,06,06
3.83,0,0.0,0.0,21.7,0.0,8.5,5.5,1962,06,07
5.41,0,0.0,0.0,22.7,0.0,10.6,8.1,1962,06,08
8.29,0,0.0,0.0,19.1,0.0,11.1,7.8,1962,06,09
6.5,0,4.4,0.0,15.1,0.0,7.6,4.3,1962,06,10
7.96,0,2.3,0.0,16.2,0.0,9.1,8.3,1962,06,11
9.08,0,0.0,0.0,20.1,0.0,11.4,10.7,1962,06,12
9.62,0,0.0,0.0,15.6,0.0,8.8,5.6,1962,06,13
14.0,0,0.2,0.0,16.8,0.0,13.3,11.5,1962,06,14
2.79,0,7.8,0.0,16.8,0.0,8.2,5.0,1962,06,15
8.42,0,0.0,0.0,18.3,0.0,4.4,0.0,1962,06,16
10.37,0,1.6,0.0,16.8,0.0,6.3,1.6,1962,06,17
21.5,0,1.6,0.0,18.4,0.0,12.4,11.4,1962,06,18
23.42,0,0.9,0.0,15.6,0.0,11.1,9.5,1962,06,19
12.54,0,1.9,0.0,19.8,0.0,9.4,6.1,1962,06,20
16.04,0,0.8,0.0,19.4,0.0,13.8,12.2,1962,06,21
13.67,0,0.2,0.0,18.4,0.0,10.6,9.3,1962,06,22
16.66,0,0.3,0.0,17.3,0.0,9.0,7.5,1962,06,23
25.29,0,0.0,0.0,16.1,0.0,9.6,10.5,1962,06,24
18.79,0,0.2,0.0,16.1,0.0,7.1,5.4,1962,06,25
14.33,0,0.0,0.0,16.3,0.0,9.6,8.3,1962,06,26
11.92,0,0.0,0.0,16.1,0.0,4.5,2.3,1962,06,27
12.79,0,0.6,0.0,18.4,0.0,11.7,9.2,1962,06,28
6.42,0,0.0,0.0,17.2,0.0,6.0,6.7,1962,06,29
7.12,0,0.0,0.0,20.1,0.0,7.8,5.7,1962,06,30
11.17,0,0.0,0.0,20.7,0.0,9.3,7.7,1962,07,01
17.5,0,0.0,0.0,19.1,0.0,11.8,10.6,1962,07,02
12.87,0,0.0,0.0,19.0,0.0,10.6,10.5,1962,07,03
10.08,0,0.0,0.0,16.1,2.0,11.2,9.8,1962,07,04
7.79,0,0.0,0.0,13.7,0.0,5.3,2.1,1962,07,05
5.46,0,0.0,0.0,15.5,0.0,9.7,9.3,1962,07,06
3.13,0,0.0,0.0,15.5,0.0,11.3,10.6,1962,07,07
4.67,0,0.0,0.0,16.6,0.0,11.2,9.7,1962,07,08
4.63,0,9.0,0.0,18.3,0.0,11.3,8.6,1962,07,09
7.5,0,4.5,0.0,14.2,0.0,11.2,10.7,1962,07,10
5.71,0,0.0,0.0,15.6,0.0,11.1,11.1,1962,07,11
4.75,0,0.0,0.0,18.8,0.0,10.1,9.6,1962,07,12
5.54,0,4.3,0.0,19.2,0.0,8.3,5.5,1962,07,13
8.0,0,3.4,0.0,15.1,0.0,12.3,11.8,1962,07,14
5.79,0,0.0,2.0,14.8,0.0,11.6,11.4,1962,07,15
1.87,0,0.0,0.0,17.7,0.0,10.4,6.3,1962,07,16
4.54,0,0.0,0.0,17.2,0.0,5.3,1.5,1962,07,17
12.33,0,8.3,0.0,16.5,0.0,11.1,6.5,1962,07,18
13.04,0,0.0,0.0,18.4,0.0,13.3,13.2,1962,07,19
9.17,0,24.7,0.0,21.1,0.0,11.0,7.6,1962,07,20
12.96,0,1.2,0.0,17.3,0.0,11.4,11.0,1962,07,21
11.29,0,2.6,0.0,18.0,0.0,12.3,11.1,1962,07,22
5.88,0,1.9,0.0,18.4,0.0,11.6,10.5,1962,07,23
4.38,0,2.0,0.0,15.1,0.0,12.1,11.0,1962,07,24
10.0,0,0.0,0.0,15.5,0.0,10.5,9.2,1962,07,26
3.67,0,0.0,0.0,17.0,0.0,11.1,8.4,1962,07,27
2.88,0,7.0,0.0,19.6,0.0,10.2,6.8,1962,07,28
6.58,0,1.9,0.0,21.7,0.0,14.0,13.3,1962,07,29
12.17,0,0.0,0.0,20.5,0.0,14.4,13.4,1962,07,30
9.54,0,0.0,0.0,16.5,0.0,12.8,10.8,1962,07,31
7.41,0,0.5,0.0,19.0,0.0,15.2,12.1,1962,09,01
5.0,0,5.5,0.0,19.5,0.0,13.5,11.1,1962,09,02
6.17,0,1.6,0.0,18.3,0.0,13.2,12.2,1962,09,03
6.46,0,5.2,0.0,16.7,0.0,12.2,8.4,1962,09,04
7.5,0,11.0,0.0,18.8,0.0,9.8,7.8,1962,09,05
5.25,0,1.9,0.0,15.1,0.0,8.4,6.0,1962,09,06
11.63,0,1.2,0.0,16.2,0.0,5.7,3.8,1962,09,07
8.04,0,0.2,0.0,16.6,0.0,9.5,8.2,1962,09,08
18.79,0,1.1,0.0,17.3,0.0,12.1,10.7,1962,09,09
9.59,0,18.3,0.0,16.6,0.0,13.1,11.0,1962,09,10
8.38,0,3.0,0.0,18.1,0.0,10.1,10.8,1962,09,11
7.54,0,0.1,0.0,13.4,0.0,10.4,9.3,1962,09,12
6.13,0,0.0,0.0,14.3,0.0,3.5,0.6,1962,09,13
7.25,0,1.1,0.0,16.2,0.0,9.5,9.0,1962,09,14
7.92,0,1.9,0.0,15.4,0.0,10.5,8.8,1962,09,15
11.75,0,1.1,0.0,14.1,0.0,5.7,3.7,1962,09,16
10.58,0,0.0,0.0,13.3,0.0,5.1,3.3,1962,09,17
6.79,0,0.0,0.0,14.5,0.0,2.8,0.1,1962,09,18
2.88,0,0.0,0.0,13.3,0.0,7.4,4.0,1962,09,19
4.63,0,0.0,0.0,12.8,0.0,9.4,5.7,1962,09,20
2.29,0,0.0,0.0,14.3,0.0,3.8,-1.3,1962,09,21
6.58,0,0.0,0.0,14.0,0.0,2.3,-1.5,1962,09,22
8.33,0,0.0,0.0,16.1,0.0,10.0,9.0,1962,09,23
4.88,0,1.3,0.0,16.2,0.0,12.3,10.5,1962,09,24
10.83,0,13.3,0.0,14.8,0.0,11.1,7.1,1962,09,25
12.0,0,13.3,0.0,9.6,0.0,8.7,8.4,1962,09,26
8.42,0,10.8,0.0,15.0,0.0,1.3,-2.7,1962,09,27
13.79,0,20.0,0.0,14.3,0.0,2.5,-1.4,1962,09,29
16.54,0,3.0,0.0,16.3,0.0,9.6,6.7,1962,09,30
13.29,0,1.6,0.0,16.6,0.0,10.5,7.6,1962,10,01
7.12,0,0.0,0.0,16.3,0.0,6.5,1.0,1962,10,02
7.33,0,0.0,0.0,17.2,0.0,2.7,-1.6,1962,10,03
11.54,0,0.5,0.0,16.6,0.0,11.5,7.0,1962,10,04
8.29,0,0.0,0.0,17.7,0.0,10.1,7.2,1962,10,05
6.25,0,0.0,0.0,17.7,0.0,6.6,3.3,1962,10,06
8.04,0,0.0,0.0,17.8,0.0,10.5,6.7,1962,10,07
8.46,0,0.0,0.0,16.8,0.0,11.6,9.2,1962,10,08
4.88,0,0.0,0.0,16.6,0.0,5.4,2.7,1962,10,09
4.83,0,0.0,0.0,15.5,0.0,10.1,7.2,1962,10,10
7.79,0,0.0,0.0,15.5,0.0,9.8,6.8,1962,10,11
4.96,0,0.0,0.0,14.5,0.0,8.1,4.3,1962,10,12
2.5,0,0.0,0.0,14.6,0.0,6.1,3.4,1962,10,13
4.88,0,0.0,0.0,12.7,0.0,7.7,5.0,1962,10,14
3.92,0,0.0,0.0,15.6,0.0,10.3,9.3,1962,10,15
4.38,0,0.0,0.0,12.8,0.0,4.0,2.3,1962,10,16
6.29,0,0.0,0.0,10.0,0.0,3.6,3.5,1962,10,17
11.63,0,0.2,0.0,15.0,0.0,6.6,7.2,1962,10,18
5.58,0,0.0,0.0,16.1,0.0,9.5,10.0,1962,10,19
3.79,0,0.0,0.0,13.2,0.0,7.1,5.1,1962,10,20
6.34,0,0.0,0.0,12.8,0.0,9.5,5.4,1962,10,21
4.92,0,0.0,2.0,14.5,0.0,9.7,8.5,1962,10,22
6.54,0,0.0,0.0,14.3,0.0,3.6,-0.1,1962,10,23
8.5,0,0.5,0.0,15.7,0.0,9.0,8.3,1962,10,24
11.79,0,0.5,0.0,14.4,0.0,11.3,10.6,1962,10,25
11.04,0,0.0,0.0,8.7,0.0,2.7,0.8,1962,10,26
15.63,0,0.6,0.0,11.4,1.0,-0.5,-3.8,1962,10,27
15.92,0,0.9,0.0,9.5,0.0,4.4,2.7,1962,10,28
11.96,0,8.1,0.0,12.7,0.0,1.1,-2.7,1962,10,29
12.75,0,3.5,0.0,10.0,0.0,3.7,1.8,1962,10,31
10.46,0,0.0,0.0,13.3,0.0,3.7,-0.3,1962,11,01
6.04,0,9.1,0.0,10.6,0.0,7.3,1.3,1962,11,02
6.83,0,0.1,0.0,9.5,0.0,5.6,4.0,1962,11,03
10.92,0,11.2,0.0,11.8,0.0,2.2,-1.4,1962,11,04
19.75,0,0.5,0.0,12.1,0.0,8.3,7.0,1962,11,05
8.29,0,1.2,0.0,12.1,0.0,6.1,2.1,1962,11,06
3.5,0,0.0,0.0,11.2,0.0,8.3,7.3,1962,11,07
4.42,0,0.0,0.0,10.7,0.0,0.5,-2.7,1962,11,08
12.58,0,0.2,0.0,11.2,0.0,1.8,0.1,1962,11,09
16.25,0,0.0,0.0,11.7,0.0,10.0,8.8,1962,11,10
14.75,0,0.5,0.0,9.6,0.0,8.7,7.8,1962,11,11
5.5,0,0.2,0.0,7.6,0.0,5.0,3.8,1962,11,12
7.29,0,0.0,0.0,8.0,0.0,1.7,-0.6,1962,11,13
9.42,0,0.3,0.0,7.2,0.0,1.6,-0.4,1962,11,15
10.41,0,3.0,0.0,9.3,1.0,-0.5,-5.1,1962,11,16
18.0,0,0.6,0.0,5.1,0.0,3.8,0.1,1962,11,17
16.46,0,0.0,0.0,4.4,1.0,-0.5,-2.5,1962,11,18
10.37,0,0.1,0.0,4.4,1.0,-1.8,-3.8,1962,11,19
10.54,0,0.5,0.0,6.3,1.0,-0.8,-5.4,1962,11,20
8.42,0,0.0,0.0,7.7,0.0,3.8,1.6,1962,11,21
8.38,0,9.5,0.0,11.3,0.0,2.7,-1.6,1962,11,22
12.96,0,0.5,0.0,12.7,0.0,5.1,5.1,1962,11,23
11.17,0,9.5,0.0,10.0,0.0,8.7,7.1,1962,11,24
4.0,0,0.0,0.0,10.0,0.0,5.1,1.6,1962,11,25
5.96,0,0.0,0.0,7.2,0.0,1.6,-2.0,1962,11,26
5.09,0,0.0,0.0,8.7,0.0,3.4,0.4,1962,11,27
4.88,0,0.0,0.0,7.7,0.0,4.7,4.6,1962,11,28
7.41,0,0.0,0.0,6.7,0.0,5.1,4.5,1962,11,29
4.71,0,0.0,0.0,8.4,0.0,3.7,1.1,1962,11,30
8.42,0,0.1,0.0,9.5,0.0,3.7,4.0,1962,12,01
12.96,0,0.0,0.0,9.2,0.0,6.2,4.5,1962,12,02
10.13,0,0.0,0.0,10.5,0.0,6.7,4.5,1962,12,03
4.79,0,0.0,0.0,10.0,0.0,5.5,3.6,1962,12,04
8.96,0,0.0,0.0,11.4,1.0,-0.5,-5.5,1962,12,05
4.17,0,0.0,2.0,11.1,0.0,0.5,-3.8,1962,12,06
13.13,0,19.0,0.0,12.7,0.0,0.3,-3.5,1962,12,07
23.67,0,17.0,0.0,9.6,0.0,5.8,5.5,1962,12,08
20.25,0,1.0,0.0,7.6,0.0,3.8,2.2,1962,12,09
12.67,0,6.2,0.0,10.3,0.0,4.5,3.7,1962,12,10
16.42,0,1.3,2.0,9.6,0.0,6.3,5.4,1962,12,11
19.67,0,0.3,0.0,3.8,0.0,2.3,0.0,1962,12,12
14.0,0,0.3,0.0,8.2,0.0,0.0,-1.4,1962,12,13
20.0,0,7.8,0.0,12.4,1.0,-0.6,-0.4,1962,12,14
16.54,0,0.4,0.0,6.6,0.0,3.6,2.1,1962,12,16
9.59,0,1.2,0.0,7.6,0.0,0.3,-2.2,1962,12,17
15.92,0,0.9,0.0,6.3,0.0,2.8,1.6,1962,12,18
9.87,0,5.3,0.0,12.1,0.0,2.7,0.5,1962,12,19
16.08,0,0.3,0.0,11.5,0.0,3.0,1.2,1962,12,20
10.41,0,0.0,0.0,8.2,0.0,1.5,-0.5,1962,12,21
5.71,0,0.0,0.0,7.5,1.0,-2.8,-7.1,1962,12,22
4.92,0,0.0,0.0,2.7,1.0,-2.2,-7.2,1962,12,24
7.0,0,5.1,0.0,2.8,1.0,-3.8,-7.7,1962,12,25
12.38,0,6.0,0.0,5.0,1.0,-1.8,-1.8,1962,12,26
11.92,0,3.4,0.0,4.4,1.0,-0.1,-2.7,1962,12,27
7.79,0,0.0,0.0,3.4,0.0,0.5,-1.5,1962,12,28
13.62,0,0.0,0.0,3.2,1.0,-7.2,-11.1,1962,12,29
28.79,0,10.8,0.0,3.2,2.0,0.1,-2.2,1962,12,30
27.79,0,0.0,0.0,3.1,0.0,0.0,-0.8,1962,12,31
16.21,0,0.0,0.0,7.1,0.0,2.2,-2.2,1963,03,01
15.83,0,0.1,0.0,7.8,0.0,1.7,-1.6,1963,03,02
14.46,0,0.3,0.0,8.4,0.0,4.0,4.1,1963,03,03
14.42,0,4.0,0.0,11.8,0.0,4.8,3.8,1963,03,04
20.21,0,2.3,0.0,13.4,0.0,6.7,5.6,1963,03,05
9.96,0,0.2,0.0,11.7,0.0,8.3,7.7,1963,03,06
17.88,0,0.0,0.0,12.8,0.0,6.1,6.2,1963,03,07
17.5,0,1.0,0.0,11.8,0.0,7.2,6.2,1963,03,08
13.33,0,3.7,0.0,9.1,0.0,6.1,4.4,1963,03,09
17.33,0,0.5,0.0,11.3,0.0,4.8,4.4,1963,03,10
5.66,0,0.0,0.0,8.3,1.0,-1.6,-4.8,1963,03,11
6.67,0,0.1,0.0,11.7,0.0,0.9,-1.6,1963,03,12
11.46,0,0.7,0.0,12.1,1.0,-2.7,-6.2,1963,03,13
13.92,0,0.1,0.0,12.3,0.0,4.6,4.8,1963,03,14
14.25,0,18.5,0.0,14.2,0.0,8.3,6.6,1963,03,15
16.62,0,2.0,0.0,12.4,0.0,6.6,6.1,1963,03,16
13.17,0,4.7,0.0,10.1,0.0,6.6,1.2,1963,03,17
12.42,0,0.0,0.0,13.4,0.0,6.6,5.5,1963,03,18
9.54,0,14.8,0.0,8.4,0.0,1.7,-1.1,1963,03,19
7.54,0,0.0,0.0,11.4,0.0,4.8,4.8,1963,03,20
4.33,0,0.0,0.0,10.2,0.0,0.0,-4.0,1963,03,21
4.17,0,0.0,0.0,6.8,0.0,2.6,-2.2,1963,03,22
4.79,0,0.0,0.0,12.1,1.0,-2.1,-5.4,1963,03,23
19.75,0,6.4,0.0,10.1,0.0,1.7,-2.6,1963,03,24
19.55,0,0.4,0.0,11.4,0.0,5.4,5.4,1963,03,25
7.62,0,2.9,0.0,12.7,0.0,4.4,4.4,1963,03,26
13.92,0,0.2,0.0,10.1,0.0,4.0,3.4,1963,03,27
9.83,0,1.5,0.0,7.9,0.0,2.2,0.5,1963,03,28
8.67,0,0.0,0.0,9.7,1.0,-1.0,-4.8,1963,03,29
9.38,0,0.0,0.0,7.9,0.0,0.6,-1.6,1963,03,30
6.83,0,0.0,0.0,11.2,1.0,-2.2,-5.4,1963,03,31
14.46,0,0.1,0.0,12.8,0.0,6.5,3.4,1963,05,01
15.37,0,1.2,0.0,12.7,0.0,2.3,0.5,1963,05,02
12.96,0,0.0,0.0,13.5,0.0,5.6,3.8,1963,05,03
13.37,0,2.6,0.0,14.4,0.0,4.5,1.1,1963,05,04
14.96,0,0.4,0.0,11.2,0.0,3.4,1.7,1963,05,05
13.67,0,0.7,2.0,14.1,0.0,4.1,2.6,1963,05,06
18.75,0,3.2,0.0,15.2,0.0,8.8,7.7,1963,05,07
11.67,0,0.8,0.0,14.0,0.0,8.4,7.2,1963,05,08
13.88,0,1.3,0.0,14.4,0.0,5.6,2.2,1963,05,09
23.09,0,0.9,0.0,12.2,0.0,8.2,7.5,1963,05,10
12.25,0,0.0,0.0,13.8,0.0,4.0,1.4,1963,05,11
15.59,0,0.1,0.0,15.5,0.0,10.0,7.5,1963,05,12
20.33,0,0.8,0.0,14.2,0.0,9.0,5.6,1963,05,13
13.42,0,1.1,0.0,14.5,0.0,7.7,5.5,1963,05,14
14.42,0,0.5,0.0,18.3,0.0,3.8,-0.2,1963,05,16
13.96,0,0.0,0.0,16.6,0.0,3.8,-0.2,1963,05,17
19.33,0,0.8,0.0,13.3,0.0,8.4,6.3,1963,05,18
11.38,0,5.0,2.0,13.6,0.0,4.8,2.2,1963,05,19
14.5,0,3.4,0.0,15.0,0.0,7.7,7.2,1963,05,20
7.21,0,6.8,0.0,12.6,0.0,6.7,3.8,1963,05,21
7.62,0,0.0,0.0,12.8,0.0,2.7,-1.2,1963,05,22
7.0,0,0.2,2.0,12.0,0.0,5.4,0.6,1963,05,23
4.96,0,4.1,0.0,11.6,0.0,0.6,-4.1,1963,05,24
8.38,0,1.1,0.0,15.5,0.0,8.4,7.2,1963,05,25
9.29,0,0.4,0.0,15.7,0.0,11.0,8.3,1963,05,26
5.13,0,0.0,0.0,14.0,0.0,6.0,0.5,1963,05,27
5.63,0,0.0,0.0,17.0,0.0,2.3,-0.7,1963,05,28
8.25,0,2.5,0.0,12.8,0.0,6.7,5.1,1963,05,30
6.13,0,0.0,0.0,17.1,0.0,10.0,7.2,1963,05,31
8.54,0,0.8,0.0,16.2,0.0,11.4,10.7,1963,07,01
5.09,0,0.3,0.0,17.0,0.0,11.1,11.2,1963,07,02
6.46,0,0.0,0.0,17.2,0.0,12.2,10.6,1963,07,03
8.5,0,0.7,0.0,15.7,0.0,11.3,8.5,1963,07,04
5.17,0,3.4,0.0,16.6,0.0,10.5,10.5,1963,07,05
2.67,0,0.1,0.0,16.1,0.0,11.6,11.2,1963,07,06
6.46,0,0.0,0.0,16.6,0.0,11.1,9.6,1963,07,07
10.92,0,0.0,0.0,16.6,0.0,10.7,10.1,1963,07,08
13.96,0,0.1,0.0,16.4,0.0,11.5,10.1,1963,07,09
