@relation R_data_frame

@attribute Year numeric
@attribute Station {Ambagan_ctg,Barisal,Bhola,Bogra,Chandpur,Chittagong,Comilla,CoxsBazar,Dhaka,Dinajpur,Faridpur,Feni,Hatiya,Ishurdi,Jessore,Khepupara,Khulna,Kutubdia,M.court,Madaripur,Mongla,Mymensingh,Patuakhali,Rajshahi,Rangamati,Rangpur,Sandwip,Satkhira,Sitakunda,Srimangal,Sylhet,Tangail,Teknaf}
@attribute Month {April,August,December,February,January,July,June,March,May,November,October,September}
@attribute Rainfall numeric

@data
1973,Srimangal,November,88
1973,Srimangal,December,37
1974,Barisal,January,2
1974,Barisal,February,0
1974,Barisal,March,149
1974,Barisal,April,187
1974,Barisal,May,265
1974,Barisal,June,289
1974,Barisal,July,684
1974,Barisal,August,238
1974,Barisal,September,361
1974,Barisal,October,153
1974,Barisal,November,18
1974,Barisal,December,0
1974,Bhola,January,0
1974,Bhola,February,0
1974,Bhola,March,218
1974,Bhola,April,87
1974,Bhola,May,207
1974,Bhola,June,433
1974,Bhola,July,817
1974,Bhola,August,437
1974,Bhola,September,341
1974,Bhola,October,201
1974,Bhola,November,53
1974,Bhola,December,0
1974,Bogra,January,0
1974,Bogra,February,0
1974,Bogra,March,68
1974,Bogra,April,120
1974,Bogra,May,254
1974,Bogra,June,221
1974,Bogra,July,474
1974,Bogra,August,416
1974,Bogra,September,130
1974,Bogra,October,168
1974,Bogra,November,0
1974,Bogra,December,3
1974,Chandpur,January,0
1974,Chandpur,February,0
1974,Chandpur,March,274
1974,Chandpur,April,127
1974,Chandpur,May,330
1974,Chandpur,June,360
1974,Chandpur,July,578
1974,Chandpur,August,210
1974,Chandpur,September,2
1974,Chandpur,October,18
1974,Chandpur,November,1
1974,Chandpur,December,0
1974,Chittagong,January,7
1974,Chittagong,February,0
1974,Chittagong,March,158
1974,Chittagong,April,80
1974,Chittagong,May,323
1974,Chittagong,June,958
1974,Chittagong,July,943
1974,Chittagong,August,529
1974,Chittagong,September,347
1974,Chittagong,October,308
1974,Chittagong,November,63
1974,Chittagong,December,0
1974,Comilla,January,0
1974,Comilla,February,0
1974,Comilla,March,84
1974,Comilla,April,234
1974,Comilla,May,203
1974,Comilla,June,488
1974,Comilla,July,763
1974,Comilla,August,271
1974,Comilla,September,442
1974,Comilla,October,150
1974,Comilla,November,65
1974,Comilla,December,0
1974,CoxsBazar,January,3
1974,CoxsBazar,February,0
1974,CoxsBazar,March,158
1974,CoxsBazar,April,76
1974,CoxsBazar,May,486
1974,CoxsBazar,June,832
1974,CoxsBazar,July,1291
1974,CoxsBazar,August,1059
1974,CoxsBazar,September,210
1974,CoxsBazar,October,116
1974,CoxsBazar,November,88
1974,CoxsBazar,December,0
1974,Faridpur,January,1
1974,Faridpur,February,0
1974,Faridpur,March,68
1974,Faridpur,April,146
1974,Faridpur,May,316
1974,Faridpur,June,344
1974,Faridpur,July,714
1974,Faridpur,August,152
1974,Faridpur,September,260
1974,Faridpur,October,210
1974,Faridpur,November,0
1974,Faridpur,December,0
1974,Feni,January,4
1974,Feni,February,0
1974,Feni,March,64
1974,Feni,April,130
1974,Feni,May,353
1974,Feni,June,577
1974,Feni,July,1337
1974,Feni,August,524
1974,Feni,September,361
1974,Feni,October,386
1974,Feni,November,79
1974,Feni,December,0
1974,Hatiya,January,3
1974,Hatiya,February,0
1974,Hatiya,March,256
1974,Hatiya,April,48
1974,Hatiya,May,264
1974,Hatiya,June,434
1974,Hatiya,July,793
1974,Hatiya,August,399
1974,Hatiya,September,613
1974,Hatiya,October,118
1974,Hatiya,November,89
1974,Hatiya,December,0
1974,Ishurdi,January,0
1974,Ishurdi,February,0
1974,Ishurdi,March,84
1974,Ishurdi,April,156
1974,Ishurdi,May,71
1974,Ishurdi,June,191
1974,Ishurdi,July,492
1974,Ishurdi,August,276
1974,Ishurdi,September,210
1974,Ishurdi,October,99
1974,Ishurdi,November,8
1974,Ishurdi,December,0
1974,Jessore,January,0
1974,Jessore,February,0
1974,Jessore,March,112
1974,Jessore,April,44
1974,Jessore,May,202
1974,Jessore,June,160
1974,Jessore,July,353
1974,Jessore,August,436
1974,Jessore,September,225
1974,Jessore,October,99
1974,Jessore,November,9
1974,Jessore,December,0
1974,Khepupara,January,0
1974,Khepupara,February,0
1974,Khepupara,March,129
1974,Khepupara,April,44
1974,Khepupara,May,238
1974,Khepupara,June,287
1974,Khepupara,July,615
1974,Khepupara,August,403
1974,Khepupara,September,450
1974,Khepupara,October,240
1974,Khepupara,November,1
1974,Khepupara,December,0
1974,Khulna,January,0
1974,Khulna,February,0
1974,Khulna,March,174
1974,Khulna,April,37
1974,Khulna,May,301
1974,Khulna,June,251
1974,Khulna,July,792
1974,Khulna,August,442
1974,Khulna,September,452
1974,Khulna,October,312
1974,Khulna,November,1
1974,Khulna,December,0
1974,M.court,January,10
1974,M.court,February,0
1974,M.court,March,76
1974,M.court,April,10
1974,M.court,May,138
1974,M.court,June,797
1974,M.court,July,780
1974,M.court,August,384
1974,M.court,September,379
1974,M.court,October,181
1974,M.court,November,66
1974,M.court,December,0
1974,Mymensingh,January,0
1974,Mymensingh,February,0
1974,Mymensingh,March,0
1974,Mymensingh,April,0
1974,Mymensingh,May,0
1974,Mymensingh,June,0
1974,Mymensingh,July,526
1974,Mymensingh,August,106
1974,Mymensingh,September,217
1974,Mymensingh,October,0
1974,Mymensingh,November,0
1974,Mymensingh,December,0
1974,Rajshahi,January,0
1974,Rajshahi,February,0
1974,Rajshahi,March,92
1974,Rajshahi,April,10
1974,Rajshahi,May,91
1974,Rajshahi,June,172
1974,Rajshahi,July,513
1974,Rajshahi,August,452
1974,Rajshahi,September,263
1974,Rajshahi,October,143
1974,Rajshahi,November,0
1974,Rajshahi,December,0
1974,Rangamati,January,1
1974,Rangamati,February,0
1974,Rangamati,March,0
1974,Rangamati,April,0
1974,Rangamati,May,0
1974,Rangamati,June,441
1974,Rangamati,July,489
1974,Rangamati,August,317
1974,Rangamati,September,401
1974,Rangamati,October,252
1974,Rangamati,November,23
1974,Rangamati,December,0
1974,Sandwip,January,22
1974,Sandwip,February,0
1974,Sandwip,March,207
1974,Sandwip,April,114
1974,Sandwip,May,251
1974,Sandwip,June,783
1974,Sandwip,July,1314
1974,Sandwip,August,533
1974,Sandwip,September,369
1974,Sandwip,October,221
1974,Sandwip,November,105
1974,Sandwip,December,0
1974,Satkhira,January,0
1974,Satkhira,February,0
1974,Satkhira,March,107
1974,Satkhira,April,77
1974,Satkhira,May,168
1974,Satkhira,June,127
1974,Satkhira,July,528
1974,Satkhira,August,238
1974,Satkhira,September,348
1974,Satkhira,October,183
1974,Satkhira,November,0
1974,Satkhira,December,0
1974,Srimangal,January,0
1974,Srimangal,February,0
1974,Srimangal,March,27
1974,Srimangal,April,338
1974,Srimangal,May,493
1974,Srimangal,June,677
1974,Srimangal,July,286
1974,Srimangal,August,0
1974,Srimangal,September,0
1974,Srimangal,October,97
1974,Srimangal,November,16
1974,Srimangal,December,0
1974,Sylhet,January,0
1974,Sylhet,February,0
1974,Sylhet,March,81
1974,Sylhet,April,396
1974,Sylhet,May,505
1974,Sylhet,June,1014
1974,Sylhet,July,1128
1974,Sylhet,August,854
1974,Sylhet,September,714
1974,Sylhet,October,448
1974,Sylhet,November,8
1974,Sylhet,December,0
1975,Barisal,January,0
1975,Barisal,February,1
1975,Barisal,March,0
1975,Barisal,April,0
1975,Barisal,May,230
1975,Barisal,June,353
1975,Barisal,July,321
1975,Barisal,August,351
1975,Barisal,September,0
1975,Barisal,October,150
1975,Barisal,November,44
1975,Barisal,December,0
1975,Bhola,January,0
1975,Bhola,February,16
1975,Bhola,March,0
1975,Bhola,April,0
1975,Bhola,May,161
1975,Bhola,June,428
1975,Bhola,July,597
1975,Bhola,August,252
1975,Bhola,September,320
1975,Bhola,October,263
1975,Bhola,November,149
1975,Bhola,December,0
1975,Bogra,January,4
1975,Bogra,February,6
1975,Bogra,March,24
1975,Bogra,April,52
1975,Bogra,May,223
1975,Bogra,June,112
1975,Bogra,July,490
1975,Bogra,August,107
1975,Bogra,September,204
1975,Bogra,October,209
1975,Bogra,November,1
1975,Bogra,December,0
1975,Chandpur,January,0
1975,Chandpur,February,0
1975,Chandpur,March,1
1975,Chandpur,April,2
1975,Chandpur,May,101
1975,Chandpur,June,161
1975,Chandpur,July,474
1975,Chandpur,August,124
1975,Chandpur,September,147
1975,Chandpur,October,15
1975,Chandpur,November,7
1975,Chandpur,December,0
1975,Chittagong,January,0
1975,Chittagong,February,5
1975,Chittagong,March,0
1975,Chittagong,April,65
1975,Chittagong,May,251
1975,Chittagong,June,389
1975,Chittagong,July,906
1975,Chittagong,August,294
1975,Chittagong,September,312
1975,Chittagong,October,231
1975,Chittagong,November,145
1975,Chittagong,December,0
1975,Comilla,January,0
1975,Comilla,February,43
1975,Comilla,March,6
1975,Comilla,April,84
1975,Comilla,May,194
1975,Comilla,June,259
1975,Comilla,July,516
1975,Comilla,August,143
1975,Comilla,September,258
1975,Comilla,October,182
1975,Comilla,November,128
1975,Comilla,December,0
1975,CoxsBazar,January,0
1975,CoxsBazar,February,0
1975,CoxsBazar,March,0
1975,CoxsBazar,April,11
1975,CoxsBazar,May,254
1975,CoxsBazar,June,484
1975,CoxsBazar,July,1293
1975,CoxsBazar,August,462
1975,CoxsBazar,September,280
1975,CoxsBazar,October,667
1975,CoxsBazar,November,300
1975,CoxsBazar,December,25
1975,Dhaka,January,1
1975,Dhaka,February,29
1975,Dhaka,March,13
1975,Dhaka,April,98
1975,Dhaka,May,317
1975,Dhaka,June,235
1975,Dhaka,July,559
1975,Dhaka,August,307
1975,Dhaka,September,329
1975,Dhaka,October,232
1975,Dhaka,November,25
1975,Dhaka,December,0
1975,Faridpur,January,0
1975,Faridpur,February,19
1975,Faridpur,March,0
1975,Faridpur,April,114
1975,Faridpur,May,256
1975,Faridpur,June,210
1975,Faridpur,July,581
1975,Faridpur,August,234
1975,Faridpur,September,293
1975,Faridpur,October,244
1975,Faridpur,November,18
1975,Faridpur,December,0
1975,Feni,January,0
1975,Feni,February,63
1975,Feni,March,0
1975,Feni,April,49
1975,Feni,May,163
1975,Feni,June,319
1975,Feni,July,328
1975,Feni,August,250
1975,Feni,September,222
1975,Feni,October,677
1975,Feni,November,147
1975,Feni,December,0
1975,Hatiya,January,0
1975,Hatiya,February,3
1975,Hatiya,March,0
1975,Hatiya,April,0
1975,Hatiya,May,370
1975,Hatiya,June,363
1975,Hatiya,July,1235
1975,Hatiya,August,449
1975,Hatiya,September,289
1975,Hatiya,October,513
1975,Hatiya,November,249
1975,Hatiya,December,0
1975,Ishurdi,January,4
1975,Ishurdi,February,0
1975,Ishurdi,March,11
1975,Ishurdi,April,178
1975,Ishurdi,May,138
1975,Ishurdi,June,200
1975,Ishurdi,July,624
1975,Ishurdi,August,225
1975,Ishurdi,September,177
1975,Ishurdi,October,178
1975,Ishurdi,November,60
1975,Ishurdi,December,0
1975,Jessore,January,7
1975,Jessore,February,0
1975,Jessore,March,10
1975,Jessore,April,10
1975,Jessore,May,130
1975,Jessore,June,142
1975,Jessore,July,444
1975,Jessore,August,128
1975,Jessore,September,150
1975,Jessore,October,215
1975,Jessore,November,7
1975,Jessore,December,0
1975,Khepupara,January,0
1975,Khepupara,February,0
1975,Khepupara,March,0
1975,Khepupara,April,3
1975,Khepupara,May,265
1975,Khepupara,June,268
1975,Khepupara,July,737
1975,Khepupara,August,351
1975,Khepupara,September,356
1975,Khepupara,October,480
1975,Khepupara,November,184
1975,Khepupara,December,0
1975,M.court,January,0
1975,M.court,February,0
1975,M.court,March,0
1975,M.court,April,108
1975,M.court,May,244
1975,M.court,June,289
1975,M.court,July,903
1975,M.court,August,238
1975,M.court,September,371
1975,M.court,October,599
1975,M.court,November,119
1975,M.court,December,0
1975,Mymensingh,January,0
1975,Mymensingh,February,0
1975,Mymensingh,March,0
1975,Mymensingh,April,8
1975,Mymensingh,May,3
1975,Mymensingh,June,0
1975,Mymensingh,July,0
1975,Mymensingh,August,17
1975,Mymensingh,September,0
1975,Mymensingh,October,0
1975,Mymensingh,November,0
1975,Mymensingh,December,0
1975,Patuakhali,January,0
1975,Patuakhali,February,0
1975,Patuakhali,March,0
1975,Patuakhali,April,18
1975,Patuakhali,May,167
1975,Patuakhali,June,115
1975,Patuakhali,July,479
1975,Patuakhali,August,325
1975,Patuakhali,September,540
1975,Patuakhali,October,275
1975,Patuakhali,November,101
1975,Patuakhali,December,0
1975,Rajshahi,January,9
1975,Rajshahi,February,5
1975,Rajshahi,March,12
1975,Rajshahi,April,55
1975,Rajshahi,May,109
1975,Rajshahi,June,71
1975,Rajshahi,July,381
1975,Rajshahi,August,179
1975,Rajshahi,September,197
1975,Rajshahi,October,125
1975,Rajshahi,November,1
1975,Rajshahi,December,0
1975,Rangamati,January,0
1975,Rangamati,February,0
1975,Rangamati,March,6
1975,Rangamati,April,183
1975,Rangamati,May,108
1975,Rangamati,June,508
1975,Rangamati,July,649
1975,Rangamati,August,262
1975,Rangamati,September,220
1975,Rangamati,October,195
1975,Rangamati,November,115
1975,Rangamati,December,0
1975,Rangpur,January,2
1975,Rangpur,February,6
1975,Rangpur,March,3
1975,Rangpur,April,146
1975,Rangpur,May,445
1975,Rangpur,June,116
1975,Rangpur,July,468
1975,Rangpur,August,164
1975,Rangpur,September,290
1975,Rangpur,October,123
1975,Rangpur,November,0
1975,Rangpur,December,0
1975,Satkhira,January,6
1975,Satkhira,February,35
1975,Satkhira,March,0
1975,Satkhira,April,19
1975,Satkhira,May,117
1975,Satkhira,June,219
1975,Satkhira,July,692
1975,Satkhira,August,0
1975,Satkhira,September,152
1975,Satkhira,October,138
1975,Satkhira,November,13
1975,Satkhira,December,0
1975,Srimangal,January,0
1975,Srimangal,February,0
1975,Srimangal,March,0
1975,Srimangal,April,0
1975,Srimangal,May,305
1975,Srimangal,June,285
1975,Srimangal,July,253
1975,Srimangal,August,0
1975,Srimangal,September,147
1975,Srimangal,October,106
1975,Srimangal,November,83
1975,Srimangal,December,0
1975,Sylhet,January,0
1975,Sylhet,February,31
1975,Sylhet,March,64
1975,Sylhet,April,255
1975,Sylhet,May,567
1975,Sylhet,June,0
1975,Sylhet,July,1061
1975,Sylhet,August,737
1975,Sylhet,September,466
1975,Sylhet,October,171
1975,Sylhet,November,92
1975,Sylhet,December,0
1976,Barisal,January,0
1976,Barisal,February,20
1976,Barisal,March,2
1976,Barisal,April,100
1976,Barisal,May,164
1976,Barisal,June,330
1976,Barisal,July,350
1976,Barisal,August,379
1976,Barisal,September,305
1976,Barisal,October,147
1976,Barisal,November,23
1976,Barisal,December,25
1976,Bhola,January,0
1976,Bhola,February,45
1976,Bhola,March,1
1976,Bhola,April,86
1976,Bhola,May,281
1976,Bhola,June,414
1976,Bhola,July,530
1976,Bhola,August,669
1976,Bhola,September,212
1976,Bhola,October,153
1976,Bhola,November,42
1976,Bhola,December,0
1976,Bogra,January,0
1976,Bogra,February,11
1976,Bogra,March,22
1976,Bogra,April,45
1976,Bogra,May,157
1976,Bogra,June,396
1976,Bogra,July,429
1976,Bogra,August,453
1976,Bogra,September,296
1976,Bogra,October,69
1976,Bogra,November,4
1976,Bogra,December,0
1976,Chandpur,January,0
1976,Chandpur,February,0
1976,Chandpur,March,0
1976,Chandpur,April,0
1976,Chandpur,May,27
1976,Chandpur,June,182
1976,Chandpur,July,110
1976,Chandpur,August,0
1976,Chandpur,September,37
1976,Chandpur,October,6
1976,Chandpur,November,0
1976,Chandpur,December,0
1976,Chittagong,January,0
1976,Chittagong,February,6
1976,Chittagong,March,2
1976,Chittagong,April,50
1976,Chittagong,May,123
1976,Chittagong,June,1041
1976,Chittagong,July,0
1976,Chittagong,August,377
1976,Chittagong,September,96
1976,Chittagong,October,163
1976,Chittagong,November,251
1976,Chittagong,December,10
1976,Comilla,January,0
1976,Comilla,February,10
1976,Comilla,March,49
1976,Comilla,April,44
1976,Comilla,May,266
1976,Comilla,June,521
1976,Comilla,July,517
1976,Comilla,August,435
1976,Comilla,September,17
1976,Comilla,October,96
1976,Comilla,November,10
1976,Comilla,December,0
1976,CoxsBazar,January,0
1976,CoxsBazar,February,0
1976,CoxsBazar,March,0
1976,CoxsBazar,April,86
1976,CoxsBazar,May,244
1976,CoxsBazar,June,889
1976,CoxsBazar,July,50
1976,CoxsBazar,August,671
1976,CoxsBazar,September,49
1976,CoxsBazar,October,235
1976,CoxsBazar,November,275
1976,CoxsBazar,December,0
1976,Dhaka,January,0
1976,Dhaka,February,7
1976,Dhaka,March,117
1976,Dhaka,April,34
1976,Dhaka,May,459
1976,Dhaka,June,627
1976,Dhaka,July,346
1976,Dhaka,August,361
1976,Dhaka,September,165
1976,Dhaka,October,114
1976,Dhaka,November,8
1976,Dhaka,December,0
1976,Faridpur,January,0
1976,Faridpur,February,18
1976,Faridpur,March,0
1976,Faridpur,April,103
1976,Faridpur,May,403
1976,Faridpur,June,315
1976,Faridpur,July,598
1976,Faridpur,August,250
1976,Faridpur,September,156
1976,Faridpur,October,81
1976,Faridpur,November,0
1976,Faridpur,December,0
1976,Feni,January,0
1976,Feni,February,37
1976,Feni,March,47
1976,Feni,April,140
1976,Feni,May,289
1976,Feni,June,1002
1976,Feni,July,537
1976,Feni,August,722
1976,Feni,September,263
1976,Feni,October,147
1976,Feni,November,19
1976,Feni,December,0
1976,Hatiya,January,0
1976,Hatiya,February,26
1976,Hatiya,March,32
1976,Hatiya,April,215
1976,Hatiya,May,303
1976,Hatiya,June,732
1976,Hatiya,July,806
1976,Hatiya,August,865
1976,Hatiya,September,391
1976,Hatiya,October,213
1976,Hatiya,November,54
1976,Hatiya,December,0
1976,Ishurdi,January,0
1976,Ishurdi,February,17
1976,Ishurdi,March,8
1976,Ishurdi,April,23
1976,Ishurdi,May,352
1976,Ishurdi,June,496
1976,Ishurdi,July,790
1976,Ishurdi,August,499
1976,Ishurdi,September,332
1976,Ishurdi,October,89
1976,Ishurdi,November,3
1976,Ishurdi,December,0
1976,Jessore,January,0
1976,Jessore,February,28
1976,Jessore,March,21
1976,Jessore,April,68
1976,Jessore,May,141
1976,Jessore,June,243
1976,Jessore,July,253
1976,Jessore,August,278
1976,Jessore,September,132
1976,Jessore,October,11
1976,Jessore,November,4
1976,Jessore,December,0
1976,Khepupara,January,0
1976,Khepupara,February,0
1976,Khepupara,March,0
1976,Khepupara,April,59
1976,Khepupara,May,258
1976,Khepupara,June,413
1976,Khepupara,July,849
1976,Khepupara,August,172
1976,Khepupara,September,167
1976,Khepupara,October,315
1976,Khepupara,November,0
1976,Khepupara,December,0
1976,Khulna,January,0
1976,Khulna,February,70
1976,Khulna,March,0
1976,Khulna,April,59
1976,Khulna,May,288
1976,Khulna,June,340
1976,Khulna,July,305
1976,Khulna,August,378
1976,Khulna,September,363
1976,Khulna,October,114
1976,Khulna,November,11
1976,Khulna,December,0
1976,Mymensingh,January,0
1976,Mymensingh,February,8
1976,Mymensingh,March,0
1976,Mymensingh,April,84
1976,Mymensingh,May,237
1976,Mymensingh,June,394
1976,Mymensingh,July,577
1976,Mymensingh,August,475
1976,Mymensingh,September,195
1976,Mymensingh,October,135
1976,Mymensingh,November,0
1976,Mymensingh,December,0
1976,Patuakhali,January,0
1976,Patuakhali,February,24
1976,Patuakhali,March,0
1976,Patuakhali,April,46
1976,Patuakhali,May,0
1976,Patuakhali,June,0
1976,Patuakhali,July,0
1976,Patuakhali,August,0
1976,Patuakhali,September,0
1976,Patuakhali,October,0
1976,Patuakhali,November,0
1976,Patuakhali,December,0
1976,Rajshahi,January,0
1976,Rajshahi,February,10
1976,Rajshahi,March,4
1976,Rajshahi,April,10
1976,Rajshahi,May,235
1976,Rajshahi,June,234
1976,Rajshahi,July,242
1976,Rajshahi,August,389
1976,Rajshahi,September,257
1976,Rajshahi,October,45
1976,Rajshahi,November,1
1976,Rajshahi,December,0
1976,Rangamati,January,0
1976,Rangamati,February,0
1976,Rangamati,March,0
1976,Rangamati,April,123
1976,Rangamati,May,181
1976,Rangamati,June,874
1976,Rangamati,July,783
1976,Rangamati,August,377
1976,Rangamati,September,389
1976,Rangamati,October,160
1976,Rangamati,November,143
1976,Rangamati,December,0
1976,Rangpur,January,0
1976,Rangpur,February,0
1976,Rangpur,March,1
1976,Rangpur,April,116
1976,Rangpur,May,203
1976,Rangpur,June,427
1976,Rangpur,July,500
1976,Rangpur,August,436
1976,Rangpur,September,157
1976,Rangpur,October,54
1976,Rangpur,November,1
1976,Rangpur,December,0
1976,Sandwip,January,0
1976,Sandwip,February,0
1976,Sandwip,March,0
1976,Sandwip,April,0
1976,Sandwip,May,175
1976,Sandwip,June,866
1976,Sandwip,July,1064
1976,Sandwip,August,975
1976,Sandwip,September,466
1976,Sandwip,October,336
1976,Sandwip,November,44
1976,Sandwip,December,0
1976,Satkhira,January,0
1976,Satkhira,February,62
1976,Satkhira,March,0
1976,Satkhira,April,116
1976,Satkhira,May,188
1976,Satkhira,June,0
1976,Satkhira,July,418
1976,Satkhira,August,237
1976,Satkhira,September,172
1976,Satkhira,October,84
1976,Satkhira,November,18
1976,Satkhira,December,0
1976,Srimangal,January,0
1976,Srimangal,February,0
1976,Srimangal,March,0
1976,Srimangal,April,93
1976,Srimangal,May,0
1976,Srimangal,June,1285
1976,Srimangal,July,529
1976,Srimangal,August,267
1976,Srimangal,September,606
1976,Srimangal,October,155
1976,Srimangal,November,0
1976,Srimangal,December,0
1976,Sylhet,January,0
1976,Sylhet,February,11
1976,Sylhet,March,323
1976,Sylhet,April,97
1976,Sylhet,May,437
1976,Sylhet,June,1155
1976,Sylhet,July,1096
1976,Sylhet,August,880
1976,Sylhet,September,224
1976,Sylhet,October,260
1976,Sylhet,November,45
1976,Sylhet,December,0
1977,Barisal,January,9
1977,Barisal,February,36
1977,Barisal,March,0
1977,Barisal,April,307
1977,Barisal,May,157
1977,Barisal,June,557
1977,Barisal,July,299
1977,Barisal,August,138
1977,Barisal,September,237
1977,Barisal,October,69
1977,Barisal,November,53
1977,Barisal,December,0
1977,Bhola,January,60
1977,Bhola,February,64
1977,Bhola,March,0
1977,Bhola,April,436
1977,Bhola,May,319
1977,Bhola,June,672
1977,Bhola,July,462
1977,Bhola,August,309
1977,Bhola,September,327
1977,Bhola,October,89
1977,Bhola,November,137
1977,Bhola,December,0
1977,Bogra,January,0
1977,Bogra,February,0
1977,Bogra,March,0
1977,Bogra,April,0
1977,Bogra,May,0
1977,Bogra,June,0
