P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
2007.0,0.0029662,0.4573858,0.6851021,0.1529646,0.1402439,5.5854197,0.6521739,30500.0
394.0,0.0019802,0.4910891,0.7538071,0.0,0.1363636,6.1505792,0.0,43300.0
796.0,0.0024938,0.4922693,0.6796482,0.3831658,0.1168831,5.806,0.7777778,28800.0
2501.0,0.0209021,0.5576183,0.7644942,0.0235906,0.2279793,6.8926056,0.4318182,124300.0
184.0,0.0,0.4822695,0.7445652,0.0,0.0357143,5.7751938,1.0,23800.0
758.0,0.0065395,0.4708447,0.651715,0.0211082,0.2396694,6.1474245,0.8965517,15100.0
385.0,0.0,0.4948133,0.7116883,0.0,0.2857143,6.1061644,1.0,23800.0
246.0,0.0028818,0.3948127,0.7073171,0.2520325,0.0952381,6.0242424,0.5,31400.0
536.0,0.0054479,0.5054479,0.8507463,0.0447761,0.1904762,5.6935123,0.0833333,42400.0
82.0,0.0041841,0.4518828,0.7682927,0.0121951,0.0,5.0196078,0.0,15900.0
77.0,0.0,0.4678899,0.7272727,0.3246753,0.0,5.2923077,0.0,16000.0
3502.0,0.0023031,0.4582145,0.6996002,0.1273558,0.0862676,5.0059201,0.4693878,30200.0
416.0,0.0010132,0.4974671,0.6995192,0.0408654,0.4285714,5.4045584,0.6666667,16900.0
41.0,0.0,0.3809524,0.6829268,0.0,0.0,6.6551724,0.0,28800.0
221.0,0.0031746,0.4904762,0.7782805,0.0,0.1538462,6.3371429,0.0,33800.0
2101.0,0.0033064,0.556576,0.7515469,0.0118991,0.1518987,6.2285369,0.3333333,56900.0
200.0,0.0,0.4715909,0.77,0.005,0.0952381,6.3040936,0.0,26100.0
301.0,0.0045524,0.430956,0.6511628,0.0,0.0884956,5.7916667,0.8,14999.0
1171.0,0.0151083,0.5527366,0.8932536,0.0059778,0.575,7.1446541,0.3478261,71400.0
3431.0,0.0026761,0.5429244,0.7583795,0.0008744,0.3870968,5.4028178,0.5333333,57000.0
166.0,0.0042463,0.4692144,0.753012,0.0,0.0,6.8251748,0.0,57500.0
4964.0,0.1275372,0.5430718,0.6833199,0.1712329,0.113879,6.308794,0.25,78100.0
392.0,0.0009524,0.5371429,0.8061224,0.0,0.173913,5.7215569,1.0,20700.0
1540.0,0.0015686,0.5113725,0.6974026,0.0006494,0.1142857,6.2571429,0.5,31500.0
897.0,0.7243461,0.4452429,0.8205128,0.0189521,0.0564516,5.1444695,0.7142857,131800.0
44.0,0.0175439,0.3947368,0.6590909,0.0,0.0,6.5128205,0.0,14999.0
33110.0,0.0098083,0.541889,0.668801,0.0322863,0.1709402,5.6642087,0.225,50900.0
1388.0,0.0048837,0.5840276,0.7579251,0.0309798,0.3125,6.2400739,0.0,61500.0
41.0,0.0,0.5471698,0.6341463,0.0,0.0,5.7,0.0,23300.0
616.0,0.0,0.4436192,0.6818182,0.3685065,0.1774194,5.7930328,0.8181818,24100.0
63.0,0.0,0.462963,0.6507937,0.0,0.0,5.6792453,0.0,17500.0
51.0,0.0,0.4916667,0.5882353,0.0,0.0,5.3846154,0.0,14999.0
1584.0,0.0008261,0.4481619,0.7272727,0.9659091,0.0046083,7.0851064,0.0,82800.0
62.0,0.0,0.4431138,0.6935484,0.0,0.2,6.3137255,0.0,14999.0
1650.0,0.0011507,0.4886076,0.7084848,0.0,0.1304348,6.4824336,0.1111111,51300.0
282.0,0.0,0.4403535,0.6702128,0.0,0.0869565,5.7,0.75,14999.0
19777.0,0.0041216,0.4880166,0.7303939,0.0818628,0.1535802,5.8765861,0.5305466,36600.0
1682.0,0.0021211,0.508131,0.7247325,0.0023781,0.1026439,5.6607649,0.6969697,96300.0
124.0,0.002924,0.4853801,0.766129,0.0,0.3043478,5.046729,0.8571429,21000.0
30.0,0.0,0.527027,0.6666667,0.0,0.0,5.0454545,0.0,23800.0
678.0,0.0026015,0.6165453,0.6755162,0.0044248,0.0498812,6.1623932,0.047619,130400.0
7238.0,0.0085901,0.4783444,0.5922907,0.0618956,0.1894737,6.3818084,0.2777778,49000.0
602.0,0.0006301,0.5343415,0.7541528,0.0,0.1222222,5.1472393,0.4545455,37200.0
1400.0,0.0046768,0.4803301,0.7264286,0.1864286,0.1578947,6.0052701,0.4,46800.0
955.0,0.001221,0.5128205,0.6984293,0.0020942,0.2666667,6.0837004,0.125,60100.0
3006.0,0.0005881,0.4462479,0.7328676,0.3030605,0.1165312,5.470651,0.6046512,22300.0
1063.0,0.0011385,0.4891841,0.7027281,0.0,0.1714286,5.1467026,0.5833333,17900.0
4948.0,0.1084273,0.6040181,0.6715845,0.1311641,0.1394231,7.1722673,0.3793103,179500.0
381.0,0.0,0.4304491,0.6456693,0.0,0.1851852,5.5036496,0.2,28700.0
61907.0,0.0183701,0.5453931,0.6555801,0.0441953,0.1190849,6.3916283,0.5057471,68300.0
1049.0,0.0013556,0.376864,0.7683508,0.0104862,0.1796875,5.5053305,0.173913,42300.0
27.0,0.0,0.4918033,0.8518519,0.0,0.0,6.1153846,0.0,42500.0
666.0,0.0030303,0.509697,0.7852853,0.0165165,0.1329114,5.6837748,0.9047619,56700.0
1323.0,0.000308,0.4838312,0.6727135,0.0015117,0.212,6.094533,0.6415094,38000.0
2371.0,0.0006207,0.5346058,0.7967102,0.0544074,0.2090395,5.6575413,0.5675676,34700.0
50.0,0.0,0.4375,0.6,0.0,0.0,4.9534884,0.0,14999.0
367.0,0.0,0.4663317,0.7411444,0.0027248,0.3913043,5.6946565,0.6666667,34500.0
260.0,0.0,0.4835681,0.6961538,0.0,0.15,5.2971429,0.8333333,51300.0
318.0,0.0,0.4607268,0.7389937,0.0062893,0.0967742,6.1659574,1.0,20000.0
482.0,0.0039308,0.4441824,0.7033195,0.0,0.0652174,5.7643098,0.3333333,33700.0
8248.0,0.0130639,0.492677,0.7273278,0.3565713,0.2669492,5.9888911,0.4074074,40700.0
257.0,0.0,0.489899,0.7003891,0.0,0.1851852,5.4976744,0.8,22000.0
728.0,0.0032189,0.4619099,0.6813187,0.0206044,0.1929825,5.8083141,0.5454545,34700.0
59.0,0.0,0.4739884,0.8135593,0.0338983,0.0,5.6666667,0.0,17000.0
104.0,0.0,0.4623288,0.7403846,0.4423077,0.0,6.234375,0.0,25000.0
684.0,0.002168,0.4298103,0.6111111,0.001462,0.1304348,6.4666667,0.5,31000.0
1390.0,0.0021209,0.4925769,0.6913669,0.0043165,0.3214286,6.5560166,0.1666667,69500.0
146.0,0.0111111,0.4305556,0.7191781,0.0,0.1428571,5.5979381,0.5,22300.0
26626.0,0.0131669,0.4348398,0.7171937,0.5694434,0.1537585,5.6958479,0.6981481,21500.0
21390.0,0.006846,0.4531697,0.6142122,0.1661524,0.0826137,5.0801968,0.3392505,65200.0
7718.0,0.0106206,0.4813099,0.6855403,0.0272091,0.2704626,6.4964696,0.6118421,45300.0
323.0,0.0,0.4610092,0.749226,0.0,0.2222222,6.9,0.0,32500.0
801.0,0.0009204,0.5200184,0.8027466,0.0,0.4285714,6.1509434,0.4444444,35400.0
728.0,0.0077093,0.44163,0.6703297,0.0013736,0.1698113,6.1108987,0.7777778,25200.0
12.0,0.0,0.5263158,0.5,0.0,0.0,5.75,0.0,41300.0
6477.0,0.0050239,0.4760446,0.6729968,0.0003088,0.1464435,6.1431697,0.4285714,28500.0
167.0,0.0046083,0.4976959,0.742515,0.0,0.0277778,5.1037037,1.0,14999.0
3169.0,0.0164001,0.5552613,0.8450615,0.0347113,0.369863,7.6695167,0.2592593,127300.0
9959.0,0.0938278,0.6101827,0.7810021,0.0335375,0.3333333,7.8094593,0.16,170100.0
951.0,0.0020929,0.4407702,0.6666667,0.0189274,0.3191489,5.6138763,0.6,23100.0
726.0,0.0,0.5075168,0.8044077,0.0,0.25,5.7667785,0.6315789,40300.0
34685.0,0.0108903,0.5143498,0.7254144,0.0063428,0.1095133,6.2733909,0.3232323,64100.0
1318.0,0.006152,0.5942787,0.6661608,0.0045524,0.0522388,5.9509346,0.5714286,53500.0
1825.0,0.134137,0.5157943,0.9736986,0.1452055,0.0,4.4285714,0.0,131300.0
123.0,0.0,0.3769231,0.5934959,0.2601626,0.0,5.2121212,0.0,15000.0
2178.0,0.0073925,0.4383401,0.7809917,0.0009183,0.2258065,6.5341289,0.4285714,74200.0
200.0,0.0,0.4054545,0.76,0.12,0.1875,5.2982456,0.8333333,19200.0
6066.0,0.022915,0.4831282,0.7276624,0.0417079,0.2218579,5.3396914,0.2660099,97300.0
3976.0,0.0582096,0.5621907,0.6421026,0.0108149,0.1904762,6.5804878,0.2083333,62900.0
96.0,0.0,0.3957346,0.8645833,0.0,0.0,3.0555556,0.0,14999.0
112.0,0.0,0.5206897,0.75,0.0,0.1515152,6.3186813,0.6,14999.0
287.0,0.0,0.4576271,0.6759582,0.0034843,0.0625,5.6532663,1.0,18400.0
224.0,0.0,0.4964912,0.75,0.09375,0.1111111,5.8552632,0.3333333,29700.0
944.0,0.0,0.4068768,0.5826271,0.0,0.1504425,5.74375,0.8235294,15700.0
183.0,0.0,0.4767932,0.7814208,0.0,0.3076923,6.278481,0.5,19900.0
3989.0,0.0040315,0.4511736,0.7267486,0.2261218,0.1536585,5.4277389,0.4761905,24500.0
151.0,0.0026316,0.5605263,0.6821192,0.0,0.1428571,5.2807018,1.0,38800.0
880.0,0.0179017,0.5253955,0.6727273,0.0431818,0.1,7.3325991,0.3333333,67300.0
935.0,0.000947,0.4711174,0.6673797,0.0128342,0.1568627,5.7033285,0.25,31200.0
79.0,0.0,0.5707763,0.8227848,0.0,0.5555556,5.9295775,1.0,27800.0
2650.0,0.0005639,0.4648245,0.7139623,0.0003774,0.1833333,6.226699,0.4545455,36700.0
70.0,0.0,0.5508982,0.6857143,0.0,0.1176471,6.1692308,1.0,31300.0
280.0,0.0,0.4783862,0.7,0.0214286,0.05,5.6698113,0.0,22300.0
4729.0,0.0777754,0.5516516,0.7957285,0.0183971,0.3821138,7.2450559,0.0638298,127300.0
631.0,0.0017741,0.5286813,0.7686212,0.0047544,0.3214286,6.1976285,0.5555556,36800.0
141.0,0.0,0.3956835,0.751773,0.0,0.03125,6.5702479,1.0,34300.0
997.0,0.0020695,0.4602649,0.6559679,0.003009,0.0923077,6.7922948,0.6666667,29100.0
1283.0,0.0144605,0.4724694,0.7537023,0.1558846,0.0462963,5.6163194,0.8,44300.0
18153.0,0.0091739,0.4796894,0.6716796,0.1572743,0.1165692,5.8942218,0.5886288,36500.0
2079.0,0.048075,0.532734,0.6926407,0.1491101,0.0478088,5.7057087,0.4166667,46400.0
1192.0,0.005637,0.5618189,0.7994966,0.0075503,0.095729,6.2001916,0.2153846,75400.0
109.0,0.0,0.4472727,0.7247706,0.0,0.2105263,5.2359551,0.75,14999.0
685.0,0.0,0.4343735,0.7664234,0.020438,0.1052632,5.3023256,0.8571429,16500.0
563.0,0.0,0.4963925,0.7388988,0.0,0.4146341,7.0318949,0.6470588,22900.0
245.0,0.0,0.48125,0.7591837,0.0,0.2941176,5.6037736,0.4,27900.0
460.0,0.0,0.4622568,0.8065217,0.0,0.1212121,5.0720461,0.75,22800.0
90.0,0.0,0.4769874,0.6777778,0.0,0.2,6.5588235,1.0,26600.0
332.0,0.0029821,0.5168986,0.8584337,0.0,0.0,6.7668919,0.0,50200.0
253.0,0.0014368,0.5186782,0.7628458,0.0,0.173913,5.7751196,0.625,28600.0
25719.0,0.028067,0.4447865,0.5294918,0.0829348,0.0940755,6.090177,0.5709343,58000.0
123.0,0.0180723,0.5783133,0.7398374,0.0081301,0.25,8.8602151,0.8,500001.0
107.0,0.0,0.437931,0.7009346,0.4859813,0.1538462,5.5862069,1.0,15600.0
1346.0,0.0023881,0.4507463,0.6872214,0.0148588,0.1821086,5.4810757,0.7894737,20300.0
69.0,0.0,0.3807107,0.7826087,0.0,0.0689655,6.2615385,0.5,28300.0
742.0,0.0,0.4530259,0.6293801,0.0013477,0.2531646,5.8533835,0.75,22300.0
4881.0,0.0064795,0.5318159,0.654579,0.0147511,0.0720339,6.231889,0.2352941,53700.0
416.0,0.0,0.5090726,0.6971154,0.0024038,0.1111111,6.0726496,0.1666667,36500.0
58.0,0.0,0.484472,0.7241379,0.0,0.0833333,5.9090909,1.0,14999.0
163.0,0.0,0.5326633,0.7423313,0.0368098,0.173913,6.5496183,1.0,55600.0
259.0,0.0,0.3752122,0.6177606,0.0,0.34375,5.8965517,0.8181818,14999.0
271.0,0.0089172,0.4726115,0.7564576,0.00369,0.0,5.3641975,0.0,36400.0
411.0,0.0009452,0.4867675,0.7542579,0.0,0.2173913,6.362776,0.6,30700.0
177.0,0.0043764,0.4617068,0.7514124,0.0,0.4444444,6.1733333,1.0,24400.0
907.0,0.00373,0.4099217,0.7574421,0.0011025,0.1774194,6.4191063,0.5454545,38500.0
1119.0,0.0249057,0.5645283,0.6112601,0.0125112,0.0377358,6.4189189,0.0,99600.0
197.0,0.002004,0.511022,0.7106599,0.0,0.2222222,5.5804196,0.75,20700.0
1387.0,0.0608141,0.5480628,0.7822639,0.0021629,0.2410714,5.2302026,0.3333333,39300.0
523.0,0.0028715,0.4350323,0.6959847,0.001912,0.2363636,5.702381,0.7307692,26600.0
9.0,0.0,0.5238095,0.5555556,0.0,0.0,7.4,0.0,60000.0
124.0,0.0028902,0.4653179,0.8145161,0.0,0.3333333,5.29,0.6,17300.0
998.0,0.0013228,0.4373898,0.6673347,0.001002,0.2325581,5.4183813,0.75,20000.0
1393.0,0.0015711,0.5663786,0.7516152,0.0007179,0.0607477,6.6309524,0.4615385,83500.0
646.0,0.0016393,0.6606557,0.493808,0.0108359,0.025,4.3730964,0.375,83500.0
52.0,0.0137931,0.4896552,0.75,0.0,0.25,6.5277778,0.5,39800.0
64.0,0.0,0.4810127,0.578125,0.0,0.0,6.3191489,0.0,14999.0
77.0,0.0,0.4813084,0.7402597,0.0,0.1428571,5.9677419,0.0,14999.0
140.0,0.0088496,0.3893805,0.6928571,0.4357143,0.0,5.6105263,0.0,14999.0
58.0,0.0,0.4585987,0.7931034,0.0,0.4,5.4878049,0.25,14999.0
750.0,0.0051493,0.4495366,0.6786667,0.004,0.1304348,6.2447917,0.6666667,43500.0
1187.0,0.0020996,0.4847031,0.7481045,0.0505476,0.1081081,6.3289817,0.25,46600.0
52.0,0.0,0.4962406,0.7307692,0.0,0.0,5.0243902,0.0,14999.0
5951.0,0.0032462,0.4727373,0.7343304,0.3464964,0.109375,6.0710235,0.5714286,29000.0
45.0,0.0,0.5106383,0.8444444,0.0,0.0,5.95,0.0,19400.0
168.0,0.0,0.4041451,0.5892857,0.0,0.3076923,5.9241379,0.9166667,14999.0
4894.0,0.0101376,0.5113327,0.6973846,0.0014303,0.2156863,6.5181097,0.1818182,63200.0
6759.0,0.0044632,0.4155297,0.6995118,0.5599941,0.2039911,6.0209864,0.423913,26400.0
192.0,0.0,0.4672304,0.6770833,0.1354167,0.0810811,5.6460177,0.3333333,17800.0
97.0,0.0,0.5441696,0.7731959,0.0,0.1578947,5.8513514,0.3333333,24700.0
940.0,0.0008639,0.4699784,0.6585106,0.0340426,0.1293103,5.5369775,0.8,24300.0
1495.0,0.0017123,0.5374266,0.8307692,0.0006689,0.1666667,5.7977707,0.2941176,38800.0
561.0,0.0037999,0.590247,0.8627451,0.0,0.2857143,6.3109405,0.0,50300.0
598.0,0.012786,0.5107672,0.7575251,0.0016722,0.0769231,6.3339806,0.0,51200.0
2107.0,0.0027701,0.4560744,0.649739,0.0,0.1358696,5.5102581,0.44,19300.0
883.0,0.0003848,0.510581,0.7576444,0.4280861,0.1578947,5.9181102,0.8571429,49000.0
401.0,0.0050209,0.5221757,0.8229426,0.0024938,0.2727273,6.3628319,0.3333333,59600.0
54.0,0.0,0.4662921,0.8148148,0.0,0.0,3.8571429,0.0,28800.0
1950.0,0.0012111,0.516956,0.7410256,0.0112821,0.1369863,5.2646294,0.35,24100.0
918.0,0.0025456,0.4713619,0.6982571,0.0,0.2692308,5.8460317,0.6190476,25800.0
64.0,0.0055556,0.4944444,0.796875,0.0,0.1428571,5.4067797,1.0,18300.0
697.0,0.0062217,0.6182127,0.5681492,0.0043042,0.0827338,5.5479452,0.5217391,83400.0
444.0,0.0020182,0.5368315,0.5675676,0.1036036,0.1708333,5.7952756,0.8292683,60500.0
7638.0,0.0101808,0.30643,0.6533124,0.0092956,0.3870968,5.2813105,0.3988095,81200.0
301.0,0.0,0.5584256,0.7873754,0.0033223,0.0666667,6.0409836,1.0,20900.0
532.0,0.0015711,0.5137471,0.6428571,0.0018797,0.0625,6.2028571,0.5,32700.0
68.0,0.0,0.4835165,0.7941176,0.4558824,0.25,4.862069,1.0,21400.0
186.0,0.0,0.4857143,0.655914,0.0,0.1111111,6.9666667,1.0,29500.0
58.0,0.0,0.3893805,0.5517241,0.5,0.0555556,5.32,1.0,14999.0
107.0,0.0,0.4912892,0.7850467,0.271028,0.0,6.09375,0.0,35800.0
953.0,0.0009315,0.4331626,0.6253935,0.0,0.1511628,6.1905444,0.4615385,23200.0
2745.0,0.0057721,0.4180801,0.9136612,0.0,0.3908046,6.908465,0.5882353,61700.0
256.0,0.0,0.3979058,0.6640625,0.0,0.14,5.3971963,0.8571429,14999.0
51.0,0.0,0.5785124,0.6666667,0.0,0.0833333,5.2307692,0.0,67500.0
22323.0,0.0193247,0.4421916,0.8339381,0.6607087,0.2063319,4.8850973,0.5026455,86200.0
168.0,0.0,0.5116279,0.7202381,0.0,0.0,7.232,0.0,45800.0
110.0,0.0,0.4384615,0.6363636,0.0,0.1052632,5.7045455,1.0,20700.0
4551.0,0.01981,0.5813659,0.6609536,0.0377939,0.2662722,5.7541828,0.5333333,160900.0
821.0,0.0,0.4717229,0.7137637,0.5505481,0.1029412,6.304065,0.8571429,31500.0
777.0,0.006074,0.4892325,0.6743887,0.011583,0.1690141,5.5075885,0.75,71900.0
211.0,0.0,0.485,0.7156398,0.0,0.0714286,6.2280702,0.5,42500.0
452.0,0.0008658,0.4683983,0.7300885,0.0,0.0740741,6.445122,0.5,35900.0
1728.0,0.0045553,0.5809111,0.7627315,0.0005787,0.262069,6.2504259,0.5263158,68700.0
951.0,0.0008389,0.4437919,0.6203996,0.0010515,0.1369863,6.3412921,0.8,32500.0
1158.0,0.0101961,0.5905882,0.6053541,0.0276339,0.3193277,7.2240664,0.9473684,120300.0
86.0,0.0,0.459596,0.6511628,0.2209302,0.0,6.2424242,0.0,19100.0
1092.0,0.0017129,0.4998287,0.7619048,0.0027473,0.2209302,5.6347032,0.3684211,31400.0
1139.0,0.0044188,0.4979606,0.7216857,0.000878,0.1136364,6.1531034,0.8,39400.0
507.0,0.0086331,0.4697842,0.7593688,0.0019724,0.1578947,5.3251232,0.8333333,36600.0
100.0,0.0,0.461794,0.74,0.0,0.1,5.7246377,1.0,23000.0
729.0,0.0010911,0.4326241,0.7050754,0.266118,0.2,5.591944,0.8947368,14999.0
60.0,0.0,0.5365854,0.6666667,0.0,0.3076923,5.8,0.75,16300.0
1667.0,0.010022,0.5204107,0.7744451,0.0029994,0.1916667,6.1829268,0.2173913,78200.0
3706.0,0.0060648,0.5357592,0.6157582,0.0024285,0.3303571,8.3152634,0.3108108,311100.0
269.0,0.0,0.4986301,0.7472119,0.0,0.5625,5.4868421,0.6666667,24500.0
97.0,0.0,0.4364407,0.628866,0.0,0.1666667,5.8815789,1.0,14999.0
132.0,0.0,0.4894895,0.75,0.0,0.0416667,5.7017544,1.0,14999.0
1475.0,0.0020413,0.4980862,0.7383051,0.0013559,0.5510204,5.0880551,0.4074074,43900.0
710.0,0.0201835,0.4825688,0.7112676,0.0211268,0.0384615,5.3426184,0.0,34800.0
118.0,0.0029326,0.4692082,0.7627119,0.0,0.0833333,5.4074074,0.0,23400.0
25.0,0.0,0.5151515,0.64,0.0,0.0,2.85,0.0,14999.0
2356.0,0.0022924,0.4787515,0.6634126,0.0004244,0.1352941,6.4839858,0.5217391,28500.0
218.0,0.0015175,0.5037936,0.853211,0.0275229,0.0952381,5.5757576,0.5,20400.0
376.0,0.0012315,0.4568966,0.6276596,0.0159574,0.2380952,5.7297297,0.6,45300.0
2307.0,0.0027375,0.4681159,0.6952752,0.017772,0.2232143,6.48851,0.32,37800.0
993.0,0.0036526,0.4391234,0.6485398,0.264854,0.1386139,6.1317829,0.5714286,31600.0
295.0,0.0,0.4485861,0.7423729,0.0,0.0,6.2559242,0.0,15400.0
3218.0,0.0028806,0.5435409,0.7945929,0.0021753,0.2931034,6.7084072,0.3529412,98900.0
22625.0,0.0057741,0.5017481,0.6763757,0.0121105,0.171831,5.6031927,0.6502732,95000.0
4794.0,0.0122705,0.5230384,0.6585315,0.6451815,0.28,6.7627119,0.4126984,65500.0
6248.0,0.0112719,0.5425259,0.674936,0.065621,0.1017964,6.9154743,0.2647059,70600.0
1138.0,0.0006311,0.4411486,0.7188049,0.3804921,0.2045455,5.6767922,0.8333333,24100.0
924.0,0.5827901,0.5247718,0.8073593,0.0108225,0.0555556,5.693032,0.0,214100.0
754.0,0.0051746,0.5206986,0.7519894,0.0026525,0.0893929,5.9932546,0.619403,91800.0
883.0,0.0055949,0.5501678,0.8425821,0.0011325,0.04,6.3011152,1.0,78400.0
1289.0,0.0056165,0.5251468,0.8223429,0.003879,0.2359551,5.7542297,0.2380952,63900.0
95.0,0.0,0.4551971,0.6947368,0.0,0.0,6.1375,0.0,20100.0
44.0,0.0218978,0.4890511,0.8636364,0.0227273,0.1,5.2,1.0,14999.0
161.0,0.0,0.5422343,0.7267081,0.0,0.1290323,5.3881579,0.75,16700.0
672.0,0.0019455,0.5123217,0.6845238,0.0,0.1454545,5.8530021,1.0,39500.0
1115.0,0.0049689,0.5015528,0.8035874,0.0,0.4888889,6.1034091,0.8181818,48800.0
53.0,0.0,0.4302326,0.8679245,0.0,0.0714286,3.2142857,1.0,14999.0
1502.0,0.0002007,0.4266506,0.8242344,0.0006658,0.0454545,5.0761671,0.6666667,14999.0
565.0,0.0007353,0.5095588,0.7044248,0.0,0.1454545,6.277666,0.75,24700.0
2940.0,0.0044428,0.5189134,0.7411565,0.0030612,0.0536913,6.8030963,0.25,101800.0
234.0,0.0014104,0.4950635,0.8119658,0.0,0.1176471,5.296875,0.0,29800.0
373.0,0.0,0.3990981,0.6058981,0.0,0.22,6.0106383,0.8181818,14999.0
2525.0,0.0046808,0.5120764,0.5730693,0.0059406,0.1038961,6.183518,0.2291667,150200.0
271.0,0.0066756,0.5353805,0.7564576,0.0184502,0.5,6.4703196,0.7333333,109400.0
86.0,0.0,0.5363636,0.7790698,0.0116279,0.0,5.6769231,0.0,27100.0
368.0,0.0043384,0.4631236,0.7092391,0.2554348,0.0657895,5.6463878,1.0,25500.0
26198.0,0.0032423,0.4812548,0.721849,0.1195893,0.1225854,6.1604074,0.569697,40600.0
981.0,0.0064078,0.5228044,0.7533129,0.0010194,0.25,6.2965035,0.3333333,52900.0
174.0,0.0071942,0.5059952,0.6724138,0.045977,0.1851852,5.8129496,1.0,18500.0
102.0,0.0,0.4535519,0.8823529,0.0,0.0,7.5802469,0.0,57500.0
19925.0,0.0210336,0.5659442,0.5600502,0.0167127,0.1460823,6.2565563,0.3181818,73600.0
258.0,0.0082531,0.5515818,0.8023256,0.0,0.3076923,6.762931,0.0,48300.0
946.0,0.0437659,0.6234097,0.5718816,0.0211416,0.220339,5.6443719,0.5769231,304900.0
303.0,0.0038071,0.5393401,0.679868,0.0033003,0.0769231,5.5761317,1.0,46100.0
360.0,0.0023015,0.4188723,0.65,0.0,0.1836735,5.9649123,0.8888889,14999.0
8416.0,0.0043939,0.4732828,0.6435361,0.0515684,0.2060134,5.8291717,0.4432432,24400.0
743.0,0.0042709,0.4490543,0.5881561,0.0457604,0.1791045,6.2438479,0.6666667,24100.0
47.0,0.0,0.3587786,0.787234,0.0,0.0,6.4878049,0.0,26100.0
199.0,0.0,0.4460581,0.6683417,0.0,0.0454545,5.2877698,1.0,23300.0
301.0,0.0047664,0.4337464,0.8671096,0.0033223,0.2,6.8143939,0.0,45000.0
30.0,0.0,0.6074074,0.7666667,0.0,0.0,7.75,0.0,118800.0
2091.0,0.0052466,0.4807975,0.6379723,0.1004304,0.2060606,5.7550544,0.6176471,24600.0
164.0,0.0,0.4015267,0.902439,0.0,0.0333333,4.7777778,1.0,14999.0
2449.0,0.0184933,0.5682886,0.7525521,0.00245,0.2767857,7.9658738,0.4516129,216900.0
768.0,0.0022075,0.4768212,0.6484375,0.0013021,0.0588235,7.0725,0.6666667,44000.0
1209.0,0.0013981,0.4736106,0.6451613,0.0876758,0.1325301,5.7493298,0.5454545,22900.0
4512.0,0.1027592,0.4269231,0.6274379,0.0277039,0.0815047,5.4141829,0.3461538,50400.0
2597.0,0.0052518,0.5189991,0.6669234,0.0207932,0.1,6.4913295,0.2631579,107800.0
81.0,0.0,0.4923077,0.6790123,0.0123457,0.0,6.4074074,0.0,50500.0
40.0,0.0,0.4337349,0.475,0.0,1.0,6.1388889,1.0,14999.0
459.0,0.0067854,0.4961832,0.6906318,0.0021786,0.0366795,8.1675978,0.8947368,291000.0
81.0,0.0,0.4615385,0.7654321,0.0,0.0,6.0657895,0.0,27300.0
354.0,0.0,0.5276596,0.8022599,0.0028249,0.3333333,5.9415808,0.6,32300.0
250.0,0.0014881,0.3363095,0.66,0.0,0.0666667,6.0,0.0,23300.0
870.0,0.0,0.4118713,0.6321839,0.0241379,0.2362637,5.3769968,0.7906977,20500.0
120.0,0.0,0.4422442,0.7333333,0.0,0.12,6.317757,0.3333333,38000.0
185.0,0.0018416,0.4383057,0.7027027,0.0162162,0.0416667,6.7307692,0.75,44400.0
142.0,0.0,0.4934383,0.7464789,0.0,0.0857143,5.2869565,0.0,14999.0
131.0,0.0,0.4365325,0.6335878,0.0152672,0.0131579,5.1311475,1.0,14999.0
952.0,0.0136622,0.5411765,0.8140756,0.0021008,0.1481481,6.1212842,0.0,111700.0
3463.0,0.0039257,0.5192455,0.8457984,0.0031764,0.0896861,6.277375,0.5,52700.0
10938.0,0.0728618,0.2342831,0.3253794,0.0332785,0.0875912,7.35267,0.6666667,87600.0
359.0,0.0,0.4663265,0.718663,0.0,0.1764706,6.095057,0.6666667,35400.0
1782.0,0.0025835,0.4405787,0.694725,0.6038159,0.0836502,5.0703518,0.2272727,41200.0
882.0,0.0009761,0.4846266,0.6587302,0.0011338,0.0487805,6.5375427,0.5,40200.0
3321.0,0.012299,0.5444129,0.7856067,0.0243902,0.3214286,5.9245734,0.3333333,73200.0
10515.0,0.0647477,0.5465245,0.7679505,0.0103661,0.2484663,7.3737104,0.308642,223600.0
2451.0,0.0322441,0.5471427,0.75561,0.0130559,0.0955882,6.7131643,0.3076923,109400.0
4334.0,0.0011848,0.4904136,0.66982,0.0002307,0.0411129,4.932601,0.3922414,95700.0
2313.0,0.0247258,0.4926566,0.4470385,0.0138348,0.1268293,5.1077313,0.0769231,213200.0
653.0,0.0109954,0.525463,0.8162328,0.0137825,0.25,8.245283,0.0,126500.0
234.0,0.0,0.4710611,0.6709402,0.0,0.1176471,5.9506173,1.0,18100.0
2897.0,0.0094748,0.559556,0.6952019,0.0058681,0.1393443,6.6513655,0.1176471,86800.0
18.0,0.0,0.4102564,0.6111111,0.0,0.2,5.8333333,1.0,14999.0
66.0,0.0,0.5281385,0.6363636,0.0151515,0.0,5.7857143,0.0,14999.0
71.0,0.0,0.4689266,0.7605634,0.0,0.0,6.4230769,0.0,27900.0
2474.0,0.0033562,0.4172926,0.6204527,0.0008084,0.1223022,6.1411841,0.5882353,24700.0
162685.0,0.0219566,0.4829794,0.5963611,0.0398131,0.1001792,5.5191726,0.4001933,52200.0
1504.0,0.0058324,0.4790562,0.6482713,0.0006649,0.1131222,6.194925,0.6,64600.0
