Year,Station,Month,Rainfall
1973.0,Chittagong,January,5.0
1973.0,Chittagong,February,8.0
1973.0,Chittagong,March,14.0
1973.0,Chittagong,April,142.0
1973.0,Chittagong,May,457.0
1973.0,Chittagong,June,407.0
1973.0,Chittagong,July,407.0
1973.0,Chittagong,August,276.0
1973.0,Chittagong,September,551.0
1973.0,Chittagong,October,225.0
1973.0,Chittagong,November,259.0
1973.0,Chittagong,December,40.0
1973.0,Comilla,January,10.0
1973.0,Comilla,February,30.0
1973.0,Comilla,March,53.0
1973.0,Comilla,April,72.0
1973.0,Comilla,May,445.0
1973.0,Comilla,June,489.0
1973.0,Comilla,July,332.0
1973.0,Comilla,August,138.0
1973.0,Comilla,September,127.0
1973.0,Comilla,October,198.0
1973.0,Comilla,November,160.0
1973.0,Comilla,December,0.0
1973.0,CoxsBazar,January,3.0
1973.0,CoxsBazar,February,4.0
1973.0,CoxsBazar,March,2.0
1973.0,CoxsBazar,April,6.0
1973.0,CoxsBazar,May,496.0
1973.0,CoxsBazar,June,790.0
1973.0,CoxsBazar,July,874.0
1973.0,CoxsBazar,August,463.0
1973.0,CoxsBazar,September,382.0
1973.0,CoxsBazar,October,242.0
1973.0,CoxsBazar,November,248.0
1973.0,CoxsBazar,December,13.0
1973.0,Dhaka,January,0.0
1973.0,Dhaka,February,21.0
1973.0,Dhaka,March,32.0
1973.0,Dhaka,April,131.0
1973.0,Dhaka,May,621.0
1973.0,Dhaka,June,414.0
1973.0,Dhaka,July,0.0
1973.0,Dhaka,August,238.0
1973.0,Dhaka,September,348.0
1973.0,Dhaka,October,128.0
1973.0,Dhaka,November,64.0
1973.0,Dhaka,December,86.0
1973.0,Faridpur,January,0.0
1973.0,Faridpur,February,9.0
1973.0,Faridpur,March,40.0
1973.0,Faridpur,April,250.0
1973.0,Faridpur,May,486.0
1973.0,Faridpur,June,431.0
1973.0,Faridpur,July,203.0
1973.0,Faridpur,August,472.0
1973.0,Faridpur,September,397.0
1973.0,Faridpur,October,207.0
1973.0,Faridpur,November,60.0
1973.0,Faridpur,December,44.0
1973.0,Hatiya,January,0.0
1973.0,Hatiya,February,0.0
1973.0,Hatiya,March,0.0
1973.0,Hatiya,April,0.0
1973.0,Hatiya,May,384.0
1973.0,Hatiya,June,335.0
1973.0,Hatiya,July,251.0
1973.0,Hatiya,August,366.0
1973.0,Hatiya,September,385.0
1973.0,Hatiya,October,135.0
1973.0,Hatiya,November,319.0
1973.0,Hatiya,December,54.0
1973.0,Ishurdi,January,25.0
1973.0,Ishurdi,February,42.0
1973.0,Ishurdi,March,27.0
1973.0,Ishurdi,April,100.0
1973.0,Ishurdi,May,470.0
1973.0,Ishurdi,June,531.0
1973.0,Ishurdi,July,186.0
1973.0,Ishurdi,August,276.0
1973.0,Ishurdi,September,563.0
1973.0,Ishurdi,October,181.0
1973.0,Ishurdi,November,27.0
1973.0,Ishurdi,December,58.0
1973.0,Jessore,January,0.0
1973.0,Jessore,February,10.0
1973.0,Jessore,March,75.0
1973.0,Jessore,April,32.0
1973.0,Jessore,May,263.0
1973.0,Jessore,June,361.0
1973.0,Jessore,July,214.0
1973.0,Jessore,August,224.0
1973.0,Jessore,September,226.0
1973.0,Jessore,October,131.0
1973.0,Jessore,November,45.0
1973.0,Jessore,December,97.0
1973.0,Khulna,January,0.0
1973.0,Khulna,February,0.0
1973.0,Khulna,March,0.0
1973.0,Khulna,April,22.0
1973.0,Khulna,May,373.0
1973.0,Khulna,June,250.0
1973.0,Khulna,July,107.0
1973.0,Khulna,August,110.0
1973.0,Khulna,September,39.0
1973.0,Khulna,October,0.0
1973.0,Khulna,November,0.0
1973.0,Khulna,December,4.0
1973.0,M.court,January,0.0
1973.0,M.court,February,4.0
1973.0,M.court,March,89.0
1973.0,M.court,April,85.0
1973.0,M.court,May,470.0
1973.0,M.court,June,428.0
1973.0,M.court,July,570.0
1973.0,M.court,August,566.0
1973.0,M.court,September,327.0
1973.0,M.court,October,71.0
1973.0,M.court,November,187.0
1973.0,M.court,December,79.0
1973.0,Mymensingh,January,24.0
1973.0,Mymensingh,February,15.0
1973.0,Mymensingh,March,0.0
1973.0,Mymensingh,April,114.0
1973.0,Mymensingh,May,284.0
1973.0,Mymensingh,June,262.0
1973.0,Mymensingh,July,162.0
1973.0,Mymensingh,August,121.0
1973.0,Mymensingh,September,0.0
1973.0,Mymensingh,October,0.0
1973.0,Mymensingh,November,0.0
1973.0,Mymensingh,December,0.0
1973.0,Patuakhali,January,0.0
1973.0,Patuakhali,February,0.0
1973.0,Patuakhali,March,0.0
1973.0,Patuakhali,April,0.0
1973.0,Patuakhali,May,0.0
1973.0,Patuakhali,June,0.0
1973.0,Patuakhali,July,0.0
1973.0,Patuakhali,August,316.0
1973.0,Patuakhali,September,328.0
1973.0,Patuakhali,October,153.0
1973.0,Patuakhali,November,185.0
1973.0,Patuakhali,December,64.0
1973.0,Rajshahi,January,11.0
1973.0,Rajshahi,February,17.0
1973.0,Rajshahi,March,0.0
1973.0,Rajshahi,April,46.0
1973.0,Rajshahi,May,186.0
1973.0,Rajshahi,June,491.0
1973.0,Rajshahi,July,271.0
1973.0,Rajshahi,August,137.0
1973.0,Rajshahi,September,586.0
1973.0,Rajshahi,October,145.0
1973.0,Rajshahi,November,5.0
1973.0,Rajshahi,December,19.0
1973.0,Rangamati,January,0.0
1973.0,Rangamati,February,0.0
1973.0,Rangamati,March,35.0
1973.0,Rangamati,April,181.0
1973.0,Rangamati,May,377.0
1973.0,Rangamati,June,453.0
1973.0,Rangamati,July,608.0
1973.0,Rangamati,August,481.0
1973.0,Rangamati,September,133.0
1973.0,Rangamati,October,138.0
1973.0,Rangamati,November,126.0
1973.0,Rangamati,December,2.0
1973.0,Rangpur,January,8.0
1973.0,Rangpur,February,7.0
1973.0,Rangpur,March,8.0
1973.0,Rangpur,April,23.0
1973.0,Rangpur,May,392.0
1973.0,Rangpur,June,744.0
1973.0,Rangpur,July,192.0
1973.0,Rangpur,August,94.0
1973.0,Rangpur,September,531.0
1973.0,Rangpur,October,222.0
1973.0,Rangpur,November,12.0
1973.0,Rangpur,December,4.0
1973.0,Sandwip,January,2.0
1973.0,Sandwip,February,20.0
1973.0,Sandwip,March,95.0
1973.0,Sandwip,April,206.0
1973.0,Sandwip,May,620.0
1973.0,Sandwip,June,580.0
1973.0,Sandwip,July,717.0
1973.0,Sandwip,August,854.0
1973.0,Sandwip,September,634.0
1973.0,Sandwip,October,65.0
1973.0,Sandwip,November,356.0
1973.0,Sandwip,December,41.0
1973.0,Satkhira,January,0.0
1973.0,Satkhira,February,1.0
1973.0,Satkhira,March,0.0
1973.0,Satkhira,April,42.0
1973.0,Satkhira,May,171.0
1973.0,Satkhira,June,186.0
1973.0,Satkhira,July,290.0
1973.0,Satkhira,August,320.0
1973.0,Satkhira,September,295.0
1973.0,Satkhira,October,153.0
1973.0,Satkhira,November,102.0
1973.0,Satkhira,December,134.0
1973.0,Srimangal,January,0.0
1973.0,Srimangal,February,108.0
1973.0,Srimangal,March,16.0
1973.0,Srimangal,April,318.0
1973.0,Srimangal,May,559.0
1973.0,Srimangal,June,553.0
1973.0,Srimangal,July,378.0
1973.0,Srimangal,August,181.0
1973.0,Srimangal,September,150.0
1973.0,Srimangal,October,80.0
1973.0,Srimangal,November,88.0
1973.0,Srimangal,December,37.0
1974.0,Barisal,January,2.0
1974.0,Barisal,February,0.0
1974.0,Barisal,March,149.0
1974.0,Barisal,April,187.0
1974.0,Barisal,May,265.0
1974.0,Barisal,June,289.0
1974.0,Barisal,July,684.0
1974.0,Barisal,August,238.0
1974.0,Barisal,September,361.0
1974.0,Barisal,October,153.0
1974.0,Barisal,November,18.0
1974.0,Barisal,December,0.0
1974.0,Bhola,January,0.0
1974.0,Bhola,February,0.0
1974.0,Bhola,March,218.0
1974.0,Bhola,April,87.0
1974.0,Bhola,May,207.0
1974.0,Bhola,June,433.0
1974.0,Bhola,July,817.0
1974.0,Bhola,August,437.0
1974.0,Bhola,September,341.0
1974.0,Bhola,October,201.0
1974.0,Bhola,November,53.0
1974.0,Bhola,December,0.0
1974.0,Bogra,January,0.0
1974.0,Bogra,February,0.0
1974.0,Bogra,March,68.0
1974.0,Bogra,April,120.0
1974.0,Bogra,May,254.0
1974.0,Bogra,June,221.0
1974.0,Bogra,July,474.0
1974.0,Bogra,August,416.0
1974.0,Bogra,September,130.0
1974.0,Bogra,October,168.0
1974.0,Bogra,November,0.0
1974.0,Bogra,December,3.0
1974.0,Chandpur,January,0.0
1974.0,Chandpur,February,0.0
1974.0,Chandpur,March,274.0
1974.0,Chandpur,April,127.0
1974.0,Chandpur,May,330.0
1974.0,Chandpur,June,360.0
1974.0,Chandpur,July,578.0
1974.0,Chandpur,August,210.0
1974.0,Chandpur,September,2.0
1974.0,Chandpur,October,18.0
1974.0,Chandpur,November,1.0
1974.0,Chandpur,December,0.0
1974.0,Chittagong,January,7.0
1974.0,Chittagong,February,0.0
1974.0,Chittagong,March,158.0
1974.0,Chittagong,April,80.0
1974.0,Chittagong,May,323.0
1974.0,Chittagong,June,958.0
1974.0,Chittagong,July,943.0
1974.0,Chittagong,August,529.0
1974.0,Chittagong,September,347.0
1974.0,Chittagong,October,308.0
1974.0,Chittagong,November,63.0
1974.0,Chittagong,December,0.0
1974.0,Comilla,January,0.0
1974.0,Comilla,February,0.0
1974.0,Comilla,March,84.0
1974.0,Comilla,April,234.0
1974.0,Comilla,May,203.0
1974.0,Comilla,June,488.0
1974.0,Comilla,July,763.0
1974.0,Comilla,August,271.0
1974.0,Comilla,September,442.0
1974.0,Comilla,October,150.0
1974.0,Comilla,November,65.0
1974.0,Comilla,December,0.0
1974.0,CoxsBazar,January,3.0
1974.0,CoxsBazar,February,0.0
1974.0,CoxsBazar,March,158.0
1974.0,CoxsBazar,April,76.0
1974.0,CoxsBazar,May,486.0
1974.0,CoxsBazar,June,832.0
1974.0,CoxsBazar,July,1291.0
1974.0,CoxsBazar,August,1059.0
1974.0,CoxsBazar,September,210.0
1974.0,CoxsBazar,October,116.0
1974.0,CoxsBazar,November,88.0
1974.0,CoxsBazar,December,0.0
1974.0,Faridpur,January,1.0
1974.0,Faridpur,February,0.0
1974.0,Faridpur,March,68.0
1974.0,Faridpur,April,146.0
1974.0,Faridpur,May,316.0
1974.0,Faridpur,June,344.0
1974.0,Faridpur,July,714.0
1974.0,Faridpur,August,152.0
1974.0,Faridpur,September,260.0
1974.0,Faridpur,October,210.0
1974.0,Faridpur,November,0.0
1974.0,Faridpur,December,0.0
1974.0,Feni,January,4.0
1974.0,Feni,February,0.0
1974.0,Feni,March,64.0
1974.0,Feni,April,130.0
1974.0,Feni,May,353.0
1974.0,Feni,June,577.0
1974.0,Feni,July,1337.0
1974.0,Feni,August,524.0
1974.0,Feni,September,361.0
1974.0,Feni,October,386.0
1974.0,Feni,November,79.0
1974.0,Feni,December,0.0
1974.0,Hatiya,January,3.0
1974.0,Hatiya,February,0.0
1974.0,Hatiya,March,256.0
1974.0,Hatiya,April,48.0
1974.0,Hatiya,May,264.0
1974.0,Hatiya,June,434.0
1974.0,Hatiya,July,793.0
1974.0,Hatiya,August,399.0
1974.0,Hatiya,September,613.0
1974.0,Hatiya,October,118.0
1974.0,Hatiya,November,89.0
1974.0,Hatiya,December,0.0
1974.0,Ishurdi,January,0.0
1974.0,Ishurdi,February,0.0
1974.0,Ishurdi,March,84.0
1974.0,Ishurdi,April,156.0
1974.0,Ishurdi,May,71.0
1974.0,Ishurdi,June,191.0
1974.0,Ishurdi,July,492.0
1974.0,Ishurdi,August,276.0
1974.0,Ishurdi,September,210.0
1974.0,Ishurdi,October,99.0
1974.0,Ishurdi,November,8.0
1974.0,Ishurdi,December,0.0
1974.0,Jessore,January,0.0
1974.0,Jessore,February,0.0
1974.0,Jessore,March,112.0
1974.0,Jessore,April,44.0
1974.0,Jessore,May,202.0
1974.0,Jessore,June,160.0
1974.0,Jessore,July,353.0
1974.0,Jessore,August,436.0
1974.0,Jessore,September,225.0
1974.0,Jessore,October,99.0
1974.0,Jessore,November,9.0
1974.0,Jessore,December,0.0
1974.0,Khepupara,January,0.0
1974.0,Khepupara,February,0.0
1974.0,Khepupara,March,129.0
1974.0,Khepupara,April,44.0
1974.0,Khepupara,May,238.0
1974.0,Khepupara,June,287.0
1974.0,Khepupara,July,615.0
1974.0,Khepupara,August,403.0
1974.0,Khepupara,September,450.0
1974.0,Khepupara,October,240.0
1974.0,Khepupara,November,1.0
1974.0,Khepupara,December,0.0
1974.0,Khulna,January,0.0
1974.0,Khulna,February,0.0
1974.0,Khulna,March,174.0
1974.0,Khulna,April,37.0
1974.0,Khulna,May,301.0
1974.0,Khulna,June,251.0
1974.0,Khulna,July,792.0
1974.0,Khulna,August,442.0
1974.0,Khulna,September,452.0
1974.0,Khulna,October,312.0
1974.0,Khulna,November,1.0
1974.0,Khulna,December,0.0
1974.0,M.court,January,10.0
1974.0,M.court,February,0.0
1974.0,M.court,March,76.0
1974.0,M.court,April,10.0
1974.0,M.court,May,138.0
1974.0,M.court,June,797.0
1974.0,M.court,July,780.0
1974.0,M.court,August,384.0
1974.0,M.court,September,379.0
1974.0,M.court,October,181.0
1974.0,M.court,November,66.0
1974.0,M.court,December,0.0
1974.0,Mymensingh,January,0.0
1974.0,Mymensingh,February,0.0
1974.0,Mymensingh,March,0.0
1974.0,Mymensingh,April,0.0
1974.0,Mymensingh,May,0.0
1974.0,Mymensingh,June,0.0
1974.0,Mymensingh,July,526.0
1974.0,Mymensingh,August,106.0
1974.0,Mymensingh,September,217.0
1974.0,Mymensingh,October,0.0
1974.0,Mymensingh,November,0.0
1974.0,Mymensingh,December,0.0
1974.0,Rajshahi,January,0.0
1974.0,Rajshahi,February,0.0
1974.0,Rajshahi,March,92.0
1974.0,Rajshahi,April,10.0
1974.0,Rajshahi,May,91.0
1974.0,Rajshahi,June,172.0
1974.0,Rajshahi,July,513.0
1974.0,Rajshahi,August,452.0
1974.0,Rajshahi,September,263.0
1974.0,Rajshahi,October,143.0
1974.0,Rajshahi,November,0.0
1974.0,Rajshahi,December,0.0
1974.0,Rangamati,January,1.0
1974.0,Rangamati,February,0.0
1974.0,Rangamati,March,0.0
1974.0,Rangamati,April,0.0
1974.0,Rangamati,May,0.0
1974.0,Rangamati,June,441.0
1974.0,Rangamati,July,489.0
1974.0,Rangamati,August,317.0
1974.0,Rangamati,September,401.0
1974.0,Rangamati,October,252.0
1974.0,Rangamati,November,23.0
1974.0,Rangamati,December,0.0
1974.0,Sandwip,January,22.0
1974.0,Sandwip,February,0.0
1974.0,Sandwip,March,207.0
1974.0,Sandwip,April,114.0
1974.0,Sandwip,May,251.0
1974.0,Sandwip,June,783.0
1974.0,Sandwip,July,1314.0
1974.0,Sandwip,August,533.0
1974.0,Sandwip,September,369.0
1974.0,Sandwip,October,221.0
1974.0,Sandwip,November,105.0
1974.0,Sandwip,December,0.0
1974.0,Satkhira,January,0.0
1974.0,Satkhira,February,0.0
1974.0,Satkhira,March,107.0
1974.0,Satkhira,April,77.0
1974.0,Satkhira,May,168.0
1974.0,Satkhira,June,127.0
1974.0,Satkhira,July,528.0
1974.0,Satkhira,August,238.0
1974.0,Satkhira,September,348.0
1974.0,Satkhira,October,183.0
1974.0,Satkhira,November,0.0
1974.0,Satkhira,December,0.0
1974.0,Srimangal,January,0.0
1974.0,Srimangal,February,0.0
1974.0,Srimangal,March,27.0
1974.0,Srimangal,April,338.0
1974.0,Srimangal,May,493.0
1974.0,Srimangal,June,677.0
1974.0,Srimangal,July,286.0
1974.0,Srimangal,August,0.0
1974.0,Srimangal,September,0.0
1974.0,Srimangal,October,97.0
1974.0,Srimangal,November,16.0
1974.0,Srimangal,December,0.0
1974.0,Sylhet,January,0.0
1974.0,Sylhet,February,0.0
1974.0,Sylhet,March,81.0
1974.0,Sylhet,April,396.0
1974.0,Sylhet,May,505.0
1974.0,Sylhet,June,1014.0
1974.0,Sylhet,July,1128.0
1974.0,Sylhet,August,854.0
1974.0,Sylhet,September,714.0
1974.0,Sylhet,October,448.0
1974.0,Sylhet,November,8.0
1974.0,Sylhet,December,0.0
1975.0,Barisal,January,0.0
1975.0,Barisal,February,1.0
1975.0,Barisal,March,0.0
1975.0,Barisal,April,0.0
1975.0,Barisal,May,230.0
1975.0,Barisal,June,353.0
1975.0,Barisal,July,321.0
1975.0,Barisal,August,351.0
1975.0,Barisal,September,0.0
1975.0,Barisal,October,150.0
1975.0,Barisal,November,44.0
1975.0,Barisal,December,0.0
1975.0,Bhola,January,0.0
1975.0,Bhola,February,16.0
1975.0,Bhola,March,0.0
1975.0,Bhola,April,0.0
1975.0,Bhola,May,161.0
1975.0,Bhola,June,428.0
1975.0,Bhola,July,597.0
1975.0,Bhola,August,252.0
1975.0,Bhola,September,320.0
1975.0,Bhola,October,263.0
1975.0,Bhola,November,149.0
1975.0,Bhola,December,0.0
1975.0,Bogra,January,4.0
1975.0,Bogra,February,6.0
1975.0,Bogra,March,24.0
1975.0,Bogra,April,52.0
1975.0,Bogra,May,223.0
1975.0,Bogra,June,112.0
1975.0,Bogra,July,490.0
1975.0,Bogra,August,107.0
1975.0,Bogra,September,204.0
1975.0,Bogra,October,209.0
1975.0,Bogra,November,1.0
1975.0,Bogra,December,0.0
1975.0,Chandpur,January,0.0
1975.0,Chandpur,February,0.0
1975.0,Chandpur,March,1.0
1975.0,Chandpur,April,2.0
1975.0,Chandpur,May,101.0
1975.0,Chandpur,June,161.0
1975.0,Chandpur,July,474.0
1975.0,Chandpur,August,124.0
1975.0,Chandpur,September,147.0
1975.0,Chandpur,October,15.0
1975.0,Chandpur,November,7.0
1975.0,Chandpur,December,0.0
1975.0,Chittagong,January,0.0
1975.0,Chittagong,February,5.0
1975.0,Chittagong,March,0.0
1975.0,Chittagong,April,65.0
1975.0,Chittagong,May,251.0
1975.0,Chittagong,June,389.0
1975.0,Chittagong,July,906.0
1975.0,Chittagong,August,294.0
1975.0,Chittagong,September,312.0
1975.0,Chittagong,October,231.0
1975.0,Chittagong,November,145.0
1975.0,Chittagong,December,0.0
1975.0,Comilla,January,0.0
1975.0,Comilla,February,43.0
1975.0,Comilla,March,6.0
1975.0,Comilla,April,84.0
1975.0,Comilla,May,194.0
1975.0,Comilla,June,259.0
1975.0,Comilla,July,516.0
1975.0,Comilla,August,143.0
1975.0,Comilla,September,258.0
1975.0,Comilla,October,182.0
1975.0,Comilla,November,128.0
1975.0,Comilla,December,0.0
1975.0,CoxsBazar,January,0.0
1975.0,CoxsBazar,February,0.0
1975.0,CoxsBazar,March,0.0
1975.0,CoxsBazar,April,11.0
1975.0,CoxsBazar,May,254.0
1975.0,CoxsBazar,June,484.0
1975.0,CoxsBazar,July,1293.0
1975.0,CoxsBazar,August,462.0
1975.0,CoxsBazar,September,280.0
1975.0,CoxsBazar,October,667.0
1975.0,CoxsBazar,November,300.0
1975.0,CoxsBazar,December,25.0
1975.0,Dhaka,January,1.0
1975.0,Dhaka,February,29.0
1975.0,Dhaka,March,13.0
1975.0,Dhaka,April,98.0
1975.0,Dhaka,May,317.0
1975.0,Dhaka,June,235.0
1975.0,Dhaka,July,559.0
1975.0,Dhaka,August,307.0
1975.0,Dhaka,September,329.0
1975.0,Dhaka,October,232.0
1975.0,Dhaka,November,25.0
1975.0,Dhaka,December,0.0
1975.0,Faridpur,January,0.0
1975.0,Faridpur,February,19.0
1975.0,Faridpur,March,0.0
1975.0,Faridpur,April,114.0
1975.0,Faridpur,May,256.0
1975.0,Faridpur,June,210.0
1975.0,Faridpur,July,581.0
1975.0,Faridpur,August,234.0
1975.0,Faridpur,September,293.0
1975.0,Faridpur,October,244.0
1975.0,Faridpur,November,18.0
1975.0,Faridpur,December,0.0
1975.0,Feni,January,0.0
1975.0,Feni,February,63.0
1975.0,Feni,March,0.0
1975.0,Feni,April,49.0
1975.0,Feni,May,163.0
1975.0,Feni,June,319.0
1975.0,Feni,July,328.0
1975.0,Feni,August,250.0
1975.0,Feni,September,222.0
1975.0,Feni,October,677.0
1975.0,Feni,November,147.0
1975.0,Feni,December,0.0
1975.0,Hatiya,January,0.0
1975.0,Hatiya,February,3.0
1975.0,Hatiya,March,0.0
1975.0,Hatiya,April,0.0
1975.0,Hatiya,May,370.0
1975.0,Hatiya,June,363.0
1975.0,Hatiya,July,1235.0
1975.0,Hatiya,August,449.0
1975.0,Hatiya,September,289.0
1975.0,Hatiya,October,513.0
1975.0,Hatiya,November,249.0
1975.0,Hatiya,December,0.0
1975.0,Ishurdi,January,4.0
1975.0,Ishurdi,February,0.0
1975.0,Ishurdi,March,11.0
1975.0,Ishurdi,April,178.0
1975.0,Ishurdi,May,138.0
1975.0,Ishurdi,June,200.0
1975.0,Ishurdi,July,624.0
1975.0,Ishurdi,August,225.0
1975.0,Ishurdi,September,177.0
1975.0,Ishurdi,October,178.0
1975.0,Ishurdi,November,60.0
1975.0,Ishurdi,December,0.0
1975.0,Jessore,January,7.0
1975.0,Jessore,February,0.0
1975.0,Jessore,March,10.0
1975.0,Jessore,April,10.0
1975.0,Jessore,May,130.0
1975.0,Jessore,June,142.0
1975.0,Jessore,July,444.0
1975.0,Jessore,August,128.0
1975.0,Jessore,September,150.0
1975.0,Jessore,October,215.0
1975.0,Jessore,November,7.0
1975.0,Jessore,December,0.0
1975.0,Khepupara,January,0.0
1975.0,Khepupara,February,0.0
1975.0,Khepupara,March,0.0
1975.0,Khepupara,April,3.0
1975.0,Khepupara,May,265.0
1975.0,Khepupara,June,268.0
1975.0,Khepupara,July,737.0
1975.0,Khepupara,August,351.0
1975.0,Khepupara,September,356.0
1975.0,Khepupara,October,480.0
1975.0,Khepupara,November,184.0
1975.0,Khepupara,December,0.0
1975.0,M.court,January,0.0
1975.0,M.court,February,0.0
1975.0,M.court,March,0.0
1975.0,M.court,April,108.0
1975.0,M.court,May,244.0
1975.0,M.court,June,289.0
1975.0,M.court,July,903.0
1975.0,M.court,August,238.0
1975.0,M.court,September,371.0
1975.0,M.court,October,599.0
1975.0,M.court,November,119.0
1975.0,M.court,December,0.0
1975.0,Mymensingh,January,0.0
1975.0,Mymensingh,February,0.0
1975.0,Mymensingh,March,0.0
1975.0,Mymensingh,April,8.0
1975.0,Mymensingh,May,3.0
1975.0,Mymensingh,June,0.0
1975.0,Mymensingh,July,0.0
1975.0,Mymensingh,August,17.0
1975.0,Mymensingh,September,0.0
1975.0,Mymensingh,October,0.0
1975.0,Mymensingh,November,0.0
1975.0,Mymensingh,December,0.0
1975.0,Patuakhali,January,0.0
1975.0,Patuakhali,February,0.0
1975.0,Patuakhali,March,0.0
1975.0,Patuakhali,April,18.0
1975.0,Patuakhali,May,167.0
1975.0,Patuakhali,June,115.0
1975.0,Patuakhali,July,479.0
1975.0,Patuakhali,August,325.0
1975.0,Patuakhali,September,540.0
1975.0,Patuakhali,October,275.0
1975.0,Patuakhali,November,101.0
1975.0,Patuakhali,December,0.0
1975.0,Rajshahi,January,9.0
1975.0,Rajshahi,February,5.0
1975.0,Rajshahi,March,12.0
1975.0,Rajshahi,April,55.0
1975.0,Rajshahi,May,109.0
1975.0,Rajshahi,June,71.0
1975.0,Rajshahi,July,381.0
1975.0,Rajshahi,August,179.0
1975.0,Rajshahi,September,197.0
1975.0,Rajshahi,October,125.0
1975.0,Rajshahi,November,1.0
1975.0,Rajshahi,December,0.0
1975.0,Rangamati,January,0.0
1975.0,Rangamati,February,0.0
1975.0,Rangamati,March,6.0
1975.0,Rangamati,April,183.0
1975.0,Rangamati,May,108.0
1975.0,Rangamati,June,508.0
1975.0,Rangamati,July,649.0
1975.0,Rangamati,August,262.0
1975.0,Rangamati,September,220.0
1975.0,Rangamati,October,195.0
1975.0,Rangamati,November,115.0
1975.0,Rangamati,December,0.0
1975.0,Rangpur,January,2.0
1975.0,Rangpur,February,6.0
1975.0,Rangpur,March,3.0
1975.0,Rangpur,April,146.0
1975.0,Rangpur,May,445.0
1975.0,Rangpur,June,116.0
1975.0,Rangpur,July,468.0
1975.0,Rangpur,August,164.0
1975.0,Rangpur,September,290.0
1975.0,Rangpur,October,123.0
1975.0,Rangpur,November,0.0
1975.0,Rangpur,December,0.0
1975.0,Satkhira,January,6.0
1975.0,Satkhira,February,35.0
1975.0,Satkhira,March,0.0
1975.0,Satkhira,April,19.0
1975.0,Satkhira,May,117.0
1975.0,Satkhira,June,219.0
1975.0,Satkhira,July,692.0
1975.0,Satkhira,August,0.0
1975.0,Satkhira,September,152.0
1975.0,Satkhira,October,138.0
1975.0,Satkhira,November,13.0
1975.0,Satkhira,December,0.0
1975.0,Srimangal,January,0.0
1975.0,Srimangal,February,0.0
1975.0,Srimangal,March,0.0
1975.0,Srimangal,April,0.0
1975.0,Srimangal,May,305.0
1975.0,Srimangal,June,285.0
1975.0,Srimangal,July,253.0
1975.0,Srimangal,August,0.0
1975.0,Srimangal,September,147.0
1975.0,Srimangal,October,106.0
1975.0,Srimangal,November,83.0
1975.0,Srimangal,December,0.0
1975.0,Sylhet,January,0.0
1975.0,Sylhet,February,31.0
1975.0,Sylhet,March,64.0
1975.0,Sylhet,April,255.0
1975.0,Sylhet,May,567.0
1975.0,Sylhet,June,0.0
1975.0,Sylhet,July,1061.0
1975.0,Sylhet,August,737.0
1975.0,Sylhet,September,466.0
1975.0,Sylhet,October,171.0
1975.0,Sylhet,November,92.0
1975.0,Sylhet,December,0.0
1976.0,Barisal,January,0.0
1976.0,Barisal,February,20.0
1976.0,Barisal,March,2.0
1976.0,Barisal,April,100.0
1976.0,Barisal,May,164.0
1976.0,Barisal,June,330.0
1976.0,Barisal,July,350.0
1976.0,Barisal,August,379.0
1976.0,Barisal,September,305.0
1976.0,Barisal,October,147.0
1976.0,Barisal,November,23.0
1976.0,Barisal,December,25.0
1976.0,Bhola,January,0.0
1976.0,Bhola,February,45.0
1976.0,Bhola,March,1.0
1976.0,Bhola,April,86.0
1976.0,Bhola,May,281.0
1976.0,Bhola,June,414.0
1976.0,Bhola,July,530.0
1976.0,Bhola,August,669.0
1976.0,Bhola,September,212.0
1976.0,Bhola,October,153.0
1976.0,Bhola,November,42.0
1976.0,Bhola,December,0.0
1976.0,Bogra,January,0.0
1976.0,Bogra,February,11.0
1976.0,Bogra,March,22.0
1976.0,Bogra,April,45.0
1976.0,Bogra,May,157.0
1976.0,Bogra,June,396.0
1976.0,Bogra,July,429.0
1976.0,Bogra,August,453.0
1976.0,Bogra,September,296.0
1976.0,Bogra,October,69.0
1976.0,Bogra,November,4.0
1976.0,Bogra,December,0.0
1976.0,Chandpur,January,0.0
1976.0,Chandpur,February,0.0
1976.0,Chandpur,March,0.0
1976.0,Chandpur,April,0.0
1976.0,Chandpur,May,27.0
1976.0,Chandpur,June,182.0
